date,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu
2015-44,15.0,0.0,0.0,42.0,4.0,0.0,8.0,3.0,33.0,2.0,62.0,3.0,6.0,4.0,5.0,3.0,22.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,3.0,2.0,4.0,1.0,11.0,5.0,0.0,12.0,0.0,7.0,2.0,4.0,7.0,9.0,0.0,1.0,0.0,5.0,0.0,3.0,41.0,47.0,0.0,5.0,15.0,5.0,0.0,1.0,5.0,0.0,18.0,8.0,1.0,0.0,15.0,0.0,0.0,8.0,75.0,0.0,0.0,4.0,13.0,2.0,11.0,1.0,1.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,2.0,34.0,1.0,35.0,0.0,1.0,2.0,0.0,1.0,12.0,6.0,15.0,27.0,0.0
2015-45,13.0,5.0,0.0,61.0,4.0,6.0,17.0,0.0,50.0,3.0,64.0,2.0,6.0,3.0,6.0,2.0,30.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,9.0,2.0,0.0,10.0,5.0,7.0,7.0,5.0,14.0,10.0,0.0,1.0,0.0,2.0,3.0,2.0,37.0,41.0,2.0,2.0,20.0,3.0,0.0,3.0,12.0,0.0,8.0,9.0,0.0,7.0,7.0,0.0,7.0,16.0,65.0,0.0,8.0,4.0,6.0,6.0,4.0,2.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,0.0,3.0,20.0,1.0,26.0,1.0,3.0,5.0,4.0,0.0,17.0,4.0,14.0,43.0,2.0
2015-46,13.0,5.0,0.0,61.0,4.0,6.0,17.0,0.0,50.0,3.0,64.0,2.0,6.0,3.0,6.0,2.0,30.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,9.0,2.0,0.0,10.0,5.0,7.0,7.0,5.0,14.0,10.0,0.0,1.0,0.0,2.0,3.0,2.0,37.0,41.0,2.0,2.0,20.0,3.0,0.0,3.0,12.0,0.0,8.0,9.0,0.0,7.0,7.0,0.0,7.0,16.0,65.0,0.0,8.0,4.0,6.0,6.0,4.0,2.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,0.0,3.0,20.0,1.0,26.0,1.0,3.0,5.0,4.0,0.0,17.0,4.0,14.0,43.0,2.0
2015-47,13.0,5.0,0.0,61.0,4.0,6.0,17.0,0.0,50.0,3.0,64.0,2.0,6.0,3.0,6.0,2.0,30.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,9.0,2.0,0.0,10.0,5.0,7.0,7.0,5.0,14.0,10.0,0.0,1.0,0.0,2.0,3.0,2.0,37.0,41.0,2.0,2.0,20.0,3.0,0.0,3.0,12.0,0.0,8.0,9.0,0.0,7.0,7.0,0.0,7.0,16.0,65.0,0.0,8.0,4.0,6.0,6.0,4.0,2.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,0.0,3.0,20.0,1.0,26.0,1.0,3.0,5.0,4.0,0.0,17.0,4.0,14.0,43.0,2.0
2015-48,13.0,5.0,0.0,61.0,4.0,6.0,17.0,0.0,50.0,3.0,64.0,2.0,6.0,3.0,6.0,2.0,30.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,9.0,2.0,0.0,10.0,5.0,7.0,7.0,5.0,14.0,10.0,0.0,1.0,0.0,2.0,3.0,2.0,37.0,41.0,2.0,2.0,20.0,3.0,0.0,3.0,12.0,0.0,8.0,9.0,0.0,7.0,7.0,0.0,7.0,16.0,65.0,0.0,8.0,4.0,6.0,6.0,4.0,2.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,0.0,3.0,20.0,1.0,26.0,1.0,3.0,5.0,4.0,0.0,17.0,4.0,14.0,43.0,2.0
2015-49,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2015-50,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2015-51,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2015-52,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2015-53,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-01,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-02,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-03,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-04,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-05,18.0,4.0,8.0,79.0,23.0,5.0,12.0,10.0,77.0,2.0,66.0,5.0,7.0,5.0,7.0,4.0,49.0,0.0,3.0,0.0,1.0,16.0,3.0,3.0,4.0,3.0,15.0,3.0,20.0,4.0,0.0,9.0,2.0,12.0,2.0,20.0,20.0,16.0,1.0,0.0,1.0,4.0,11.0,3.0,35.0,44.0,0.0,5.0,17.0,6.0,1.0,8.0,19.0,0.0,4.0,10.0,2.0,13.0,7.0,7.0,0.0,15.0,40.0,9.0,7.0,6.0,15.0,29.0,8.0,1.0,7.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,3.0,9.0,1.0,15.0,0.0,2.0,2.0,5.0,0.0,12.0,9.0,11.0,36.0,2.0
2016-06,23.0,2.0,6.0,100.0,33.0,5.0,12.0,9.0,92.0,3.0,66.0,6.0,8.0,5.0,12.0,4.0,48.0,0.0,4.0,0.0,2.0,30.0,2.0,5.0,2.0,4.0,24.0,2.0,24.0,2.0,2.0,15.0,2.0,17.0,10.0,31.0,29.0,22.0,1.0,1.0,0.0,6.0,6.0,3.0,39.0,40.0,0.0,6.0,17.0,4.0,3.0,3.0,28.0,1.0,3.0,23.0,3.0,32.0,25.0,19.0,19.0,16.0,40.0,5.0,3.0,11.0,20.0,34.0,4.0,3.0,6.0,1.0,3.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,6.0,7.0,1.0,14.0,0.0,3.0,5.0,11.0,0.0,23.0,8.0,20.0,56.0,3.0
2016-07,23.0,2.0,6.0,100.0,33.0,5.0,12.0,9.0,92.0,3.0,66.0,6.0,8.0,5.0,12.0,4.0,48.0,0.0,4.0,0.0,2.0,30.0,2.0,5.0,2.0,4.0,24.0,2.0,24.0,2.0,2.0,15.0,2.0,17.0,10.0,31.0,29.0,22.0,1.0,1.0,0.0,6.0,6.0,3.0,39.0,40.0,0.0,6.0,17.0,4.0,3.0,3.0,28.0,1.0,3.0,23.0,3.0,32.0,25.0,19.0,19.0,16.0,40.0,5.0,3.0,11.0,20.0,34.0,4.0,3.0,6.0,1.0,3.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,6.0,7.0,1.0,14.0,0.0,3.0,5.0,11.0,0.0,23.0,8.0,20.0,56.0,3.0
2016-08,23.0,2.0,6.0,100.0,33.0,5.0,12.0,9.0,92.0,3.0,66.0,6.0,8.0,5.0,12.0,4.0,48.0,0.0,4.0,0.0,2.0,30.0,2.0,5.0,2.0,4.0,24.0,2.0,24.0,2.0,2.0,15.0,2.0,17.0,10.0,31.0,29.0,22.0,1.0,1.0,0.0,6.0,6.0,3.0,39.0,40.0,0.0,6.0,17.0,4.0,3.0,3.0,28.0,1.0,3.0,23.0,3.0,32.0,25.0,19.0,19.0,16.0,40.0,5.0,3.0,11.0,20.0,34.0,4.0,3.0,6.0,1.0,3.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,6.0,7.0,1.0,14.0,0.0,3.0,5.0,11.0,0.0,23.0,8.0,20.0,56.0,3.0
2016-09,23.0,2.0,6.0,100.0,33.0,5.0,12.0,9.0,92.0,3.0,66.0,6.0,8.0,5.0,12.0,4.0,48.0,0.0,4.0,0.0,2.0,30.0,2.0,5.0,2.0,4.0,24.0,2.0,24.0,2.0,2.0,15.0,2.0,17.0,10.0,31.0,29.0,22.0,1.0,1.0,0.0,6.0,6.0,3.0,39.0,40.0,0.0,6.0,17.0,4.0,3.0,3.0,28.0,1.0,3.0,23.0,3.0,32.0,25.0,19.0,19.0,16.0,40.0,5.0,3.0,11.0,20.0,34.0,4.0,3.0,6.0,1.0,3.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,6.0,7.0,1.0,14.0,0.0,3.0,5.0,11.0,0.0,23.0,8.0,20.0,56.0,3.0
2016-10,14.0,0.0,2.0,61.0,11.0,0.0,5.0,2.0,41.0,2.0,51.0,3.0,7.0,4.0,6.0,3.0,31.0,0.0,8.0,0.0,0.0,13.0,5.0,3.0,4.0,4.0,10.0,1.0,13.0,4.0,0.0,6.0,0.0,8.0,6.0,12.0,18.0,12.0,0.0,1.0,0.0,1.0,3.0,4.0,26.0,30.0,0.0,3.0,10.0,0.0,0.0,6.0,13.0,0.0,6.0,9.0,0.0,0.0,13.0,0.0,6.0,7.0,52.0,0.0,0.0,7.0,22.0,13.0,7.0,2.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,4.0,1.0,9.0,0.0,2.0,2.0,11.0,3.0,14.0,8.0,14.0,47.0,5.0
2016-11,14.0,0.0,2.0,61.0,11.0,0.0,5.0,2.0,41.0,2.0,51.0,3.0,7.0,4.0,6.0,3.0,31.0,0.0,8.0,0.0,0.0,13.0,5.0,3.0,4.0,4.0,10.0,1.0,13.0,4.0,0.0,6.0,0.0,8.0,6.0,12.0,18.0,12.0,0.0,1.0,0.0,1.0,3.0,4.0,26.0,30.0,0.0,3.0,10.0,0.0,0.0,6.0,13.0,0.0,6.0,9.0,0.0,0.0,13.0,0.0,6.0,7.0,52.0,0.0,0.0,7.0,22.0,13.0,7.0,2.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,4.0,1.0,9.0,0.0,2.0,2.0,11.0,3.0,14.0,8.0,14.0,47.0,5.0
2016-12,14.0,0.0,2.0,61.0,11.0,0.0,5.0,2.0,41.0,2.0,51.0,3.0,7.0,4.0,6.0,3.0,31.0,0.0,8.0,0.0,0.0,13.0,5.0,3.0,4.0,4.0,10.0,1.0,13.0,4.0,0.0,6.0,0.0,8.0,6.0,12.0,18.0,12.0,0.0,1.0,0.0,1.0,3.0,4.0,26.0,30.0,0.0,3.0,10.0,0.0,0.0,6.0,13.0,0.0,6.0,9.0,0.0,0.0,13.0,0.0,6.0,7.0,52.0,0.0,0.0,7.0,22.0,13.0,7.0,2.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,4.0,1.0,9.0,0.0,2.0,2.0,11.0,3.0,14.0,8.0,14.0,47.0,5.0
2016-13,14.0,0.0,2.0,61.0,11.0,0.0,5.0,2.0,41.0,2.0,51.0,3.0,7.0,4.0,6.0,3.0,31.0,0.0,8.0,0.0,0.0,13.0,5.0,3.0,4.0,4.0,10.0,1.0,13.0,4.0,0.0,6.0,0.0,8.0,6.0,12.0,18.0,12.0,0.0,1.0,0.0,1.0,3.0,4.0,26.0,30.0,0.0,3.0,10.0,0.0,0.0,6.0,13.0,0.0,6.0,9.0,0.0,0.0,13.0,0.0,6.0,7.0,52.0,0.0,0.0,7.0,22.0,13.0,7.0,2.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,4.0,1.0,9.0,0.0,2.0,2.0,11.0,3.0,14.0,8.0,14.0,47.0,5.0
2016-14,12.0,2.0,4.0,59.0,3.0,0.0,14.0,2.0,31.0,1.0,38.0,3.0,6.0,1.0,3.0,1.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,11.0,4.0,0.0,6.0,2.0,4.0,4.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,20.0,32.0,0.0,3.0,17.0,2.0,1.0,1.0,8.0,0.0,4.0,5.0,1.0,13.0,6.0,6.0,6.0,3.0,35.0,0.0,7.0,2.0,7.0,2.0,11.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,3.0,5.0,1.0,9.0,4.0,7.0,45.0,0.0
2016-15,12.0,2.0,4.0,59.0,3.0,0.0,14.0,2.0,31.0,1.0,38.0,3.0,6.0,1.0,3.0,1.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,11.0,4.0,0.0,6.0,2.0,4.0,4.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,20.0,32.0,0.0,3.0,17.0,2.0,1.0,1.0,8.0,0.0,4.0,5.0,1.0,13.0,6.0,6.0,6.0,3.0,35.0,0.0,7.0,2.0,7.0,2.0,11.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,3.0,5.0,1.0,9.0,4.0,7.0,45.0,0.0
2016-16,12.0,2.0,4.0,59.0,3.0,0.0,14.0,2.0,31.0,1.0,38.0,3.0,6.0,1.0,3.0,1.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,11.0,4.0,0.0,6.0,2.0,4.0,4.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,20.0,32.0,0.0,3.0,17.0,2.0,1.0,1.0,8.0,0.0,4.0,5.0,1.0,13.0,6.0,6.0,6.0,3.0,35.0,0.0,7.0,2.0,7.0,2.0,11.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,3.0,5.0,1.0,9.0,4.0,7.0,45.0,0.0
2016-17,12.0,2.0,4.0,59.0,3.0,0.0,14.0,2.0,31.0,1.0,38.0,3.0,6.0,1.0,3.0,1.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,11.0,4.0,0.0,6.0,2.0,4.0,4.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,20.0,32.0,0.0,3.0,17.0,2.0,1.0,1.0,8.0,0.0,4.0,5.0,1.0,13.0,6.0,6.0,6.0,3.0,35.0,0.0,7.0,2.0,7.0,2.0,11.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,3.0,5.0,1.0,9.0,4.0,7.0,45.0,0.0
2016-18,12.0,2.0,4.0,59.0,3.0,0.0,14.0,2.0,31.0,1.0,38.0,3.0,6.0,1.0,3.0,1.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,11.0,4.0,0.0,6.0,2.0,4.0,4.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,20.0,32.0,0.0,3.0,17.0,2.0,1.0,1.0,8.0,0.0,4.0,5.0,1.0,13.0,6.0,6.0,6.0,3.0,35.0,0.0,7.0,2.0,7.0,2.0,11.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,2.0,3.0,0.0,9.0,0.0,1.0,3.0,5.0,1.0,9.0,4.0,7.0,45.0,0.0
2016-19,7.0,0.0,0.0,60.0,2.0,3.0,5.0,0.0,36.0,0.0,34.0,1.0,5.0,1.0,2.0,1.0,12.0,0.0,14.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,22.0,0.0,3.0,20.0,2.0,0.0,2.0,9.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,24.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,11.0,45.0,0.0
2016-20,7.0,0.0,0.0,60.0,2.0,3.0,5.0,0.0,36.0,0.0,34.0,1.0,5.0,1.0,2.0,1.0,12.0,0.0,14.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,22.0,0.0,3.0,20.0,2.0,0.0,2.0,9.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,24.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,11.0,45.0,0.0
2016-21,7.0,0.0,0.0,60.0,2.0,3.0,5.0,0.0,36.0,0.0,34.0,1.0,5.0,1.0,2.0,1.0,12.0,0.0,14.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,22.0,0.0,3.0,20.0,2.0,0.0,2.0,9.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,24.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,11.0,45.0,0.0
2016-22,7.0,0.0,0.0,60.0,2.0,3.0,5.0,0.0,36.0,0.0,34.0,1.0,5.0,1.0,2.0,1.0,12.0,0.0,14.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,19.0,22.0,0.0,3.0,20.0,2.0,0.0,2.0,9.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,24.0,4.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,11.0,45.0,0.0
2016-23,5.0,2.0,2.0,49.0,5.0,0.0,8.0,3.0,29.0,0.0,26.0,1.0,4.0,1.0,1.0,1.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,18.0,0.0,0.0,14.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,21.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,8.0,2.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2.0,0.0,12.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,3.0,34.0,0.0
2016-24,5.0,2.0,2.0,49.0,5.0,0.0,8.0,3.0,29.0,0.0,26.0,1.0,4.0,1.0,1.0,1.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,18.0,0.0,0.0,14.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,21.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,8.0,2.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,2.0,0.0,12.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,3.0,34.0,0.0
