date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2015-42,22.0,0.0,0.0,7.0,0.0,2.0,15.0,0.0,0.0,5.0,22.0,3.0,3.0,0.0,0.0,0.0,54.0,44.0,9.0,0.0,0.0,9.0,2.0,0.0,5.0,40.0,0.0,34.0,0.0,4.0,0.0,4.0,0.0,19.0,38.0,0.0,0.0,0.0,22.0,0.0,2.0,25.0,17.0,33.0,33.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,1.0,53.0,0.0,0.0,0.0,19.0,0.0,5.0,26.0,61.0,9.0,45.0,13.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,15.0,0.0,2.0,0.0,0.0,9.0,14.0,72.0,3.0,8.0,5.0,20.0,0.0,20.0,0.0,0.0,0.0,34.0,0.0
2015-43,22.0,0.0,0.0,7.0,0.0,2.0,15.0,0.0,0.0,5.0,22.0,3.0,3.0,0.0,0.0,0.0,54.0,44.0,9.0,0.0,0.0,9.0,2.0,0.0,5.0,40.0,0.0,34.0,0.0,4.0,0.0,4.0,0.0,19.0,38.0,0.0,0.0,0.0,22.0,0.0,2.0,25.0,17.0,33.0,33.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,1.0,53.0,0.0,0.0,0.0,19.0,0.0,5.0,26.0,61.0,9.0,45.0,13.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,15.0,0.0,2.0,0.0,0.0,9.0,14.0,72.0,3.0,8.0,5.0,20.0,0.0,20.0,0.0,0.0,0.0,34.0,0.0
2015-44,22.0,0.0,0.0,7.0,0.0,2.0,15.0,0.0,0.0,5.0,22.0,3.0,3.0,0.0,0.0,0.0,54.0,44.0,9.0,0.0,0.0,9.0,2.0,0.0,5.0,40.0,0.0,34.0,0.0,4.0,0.0,4.0,0.0,19.0,38.0,0.0,0.0,0.0,22.0,0.0,2.0,25.0,17.0,33.0,33.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,1.0,53.0,0.0,0.0,0.0,19.0,0.0,5.0,26.0,61.0,9.0,45.0,13.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,15.0,0.0,2.0,0.0,0.0,9.0,14.0,72.0,3.0,8.0,5.0,20.0,0.0,20.0,0.0,0.0,0.0,34.0,0.0
2015-45,18.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,57.0,17.0,9.0,0.0,0.0,12.0,1.0,0.0,3.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0,4.0,9.0,37.0,0.0,9.0,0.0,10.0,0.0,1.0,33.0,33.0,16.0,16.0,11.0,33.0,0.0,0.0,14.0,0.0,28.0,14.0,1.0,1.0,45.0,1.0,0.0,0.0,74.0,0.0,0.0,9.0,77.0,5.0,27.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,26.0,0.0,17.0,17.0,5.0,9.0,2.0,3.0,18.0,18.0,0.0,14.0,29.0,0.0,8.0,0.0,20.0,30.0,20.0,40.0,33.0,0.0,0.0,33.0
2015-46,18.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,57.0,17.0,9.0,0.0,0.0,12.0,1.0,0.0,3.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0,4.0,9.0,37.0,0.0,9.0,0.0,10.0,0.0,1.0,33.0,33.0,16.0,16.0,11.0,33.0,0.0,0.0,14.0,0.0,28.0,14.0,1.0,1.0,45.0,1.0,0.0,0.0,74.0,0.0,0.0,9.0,77.0,5.0,27.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,26.0,0.0,17.0,17.0,5.0,9.0,2.0,3.0,18.0,18.0,0.0,14.0,29.0,0.0,8.0,0.0,20.0,30.0,20.0,40.0,33.0,0.0,0.0,33.0
2015-47,18.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,57.0,17.0,9.0,0.0,0.0,12.0,1.0,0.0,3.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0,4.0,9.0,37.0,0.0,9.0,0.0,10.0,0.0,1.0,33.0,33.0,16.0,16.0,11.0,33.0,0.0,0.0,14.0,0.0,28.0,14.0,1.0,1.0,45.0,1.0,0.0,0.0,74.0,0.0,0.0,9.0,77.0,5.0,27.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,26.0,0.0,17.0,17.0,5.0,9.0,2.0,3.0,18.0,18.0,0.0,14.0,29.0,0.0,8.0,0.0,20.0,30.0,20.0,40.0,33.0,0.0,0.0,33.0
2015-48,18.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,57.0,17.0,9.0,0.0,0.0,12.0,1.0,0.0,3.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0,4.0,9.0,37.0,0.0,9.0,0.0,10.0,0.0,1.0,33.0,33.0,16.0,16.0,11.0,33.0,0.0,0.0,14.0,0.0,28.0,14.0,1.0,1.0,45.0,1.0,0.0,0.0,74.0,0.0,0.0,9.0,77.0,5.0,27.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,26.0,0.0,17.0,17.0,5.0,9.0,2.0,3.0,18.0,18.0,0.0,14.0,29.0,0.0,8.0,0.0,20.0,30.0,20.0,40.0,33.0,0.0,0.0,33.0
2015-49,18.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,8.0,3.0,3.0,1.0,0.0,0.0,57.0,17.0,9.0,0.0,0.0,12.0,1.0,0.0,3.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0,4.0,9.0,37.0,0.0,9.0,0.0,10.0,0.0,1.0,33.0,33.0,16.0,16.0,11.0,33.0,0.0,0.0,14.0,0.0,28.0,14.0,1.0,1.0,45.0,1.0,0.0,0.0,74.0,0.0,0.0,9.0,77.0,5.0,27.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,26.0,0.0,17.0,17.0,5.0,9.0,2.0,3.0,18.0,18.0,0.0,14.0,29.0,0.0,8.0,0.0,20.0,30.0,20.0,40.0,33.0,0.0,0.0,33.0
2015-50,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2015-51,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2015-52,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2015-53,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-01,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-02,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-03,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-04,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-05,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-06,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-07,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-08,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-09,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-10,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-11,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-12,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-13,12.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,34.0,0.0,7.0,6.0,1.0,0.0,3.0,18.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,13.0,13.0,43.0,26.0,9.0,0.0,0.0,0.0,22.0,11.0,3.0,3.0,46.0,0.0,0.0,14.0,14.0,0.0,9.0,13.0,34.0,9.0,3.0,0.0,0.0,14.0,0.0,60.0,0.0,0.0,27.0,0.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,31.0,16.0,31.0,0.0,0.0,0.0,0.0
2016-14,11.0,0.0,8.0,5.0,0.0,0.0,11.0,1.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,33.0,7.0,7.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,13.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,7.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,0.0,2.0,0.0,7.0,7.0,14.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2016-15,11.0,0.0,8.0,5.0,0.0,0.0,11.0,1.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,33.0,7.0,7.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,13.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,7.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,0.0,2.0,0.0,7.0,7.0,14.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2016-16,11.0,0.0,8.0,5.0,0.0,0.0,11.0,1.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,33.0,7.0,7.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,13.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,7.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,0.0,2.0,0.0,7.0,7.0,14.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2016-17,11.0,0.0,8.0,5.0,0.0,0.0,11.0,1.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0,33.0,7.0,7.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,13.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,7.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,0.0,2.0,0.0,7.0,7.0,14.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2016-18,8.0,0.0,0.0,6.0,6.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,14.0,5.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,31.0,0.0,4.0,6.0,48.0,6.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,0.0,14.0,14.0,14.0,0.0,3.0,3.0,2.0,0.0,7.0,8.0,0.0,8.0,39.0,0.0,0.0,4.0,17.0,17.0,17.0,33.0,0.0,0.0,0.0,28.0
2016-19,8.0,0.0,0.0,6.0,6.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,14.0,5.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,31.0,0.0,4.0,6.0,48.0,6.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,0.0,14.0,14.0,14.0,0.0,3.0,3.0,2.0,0.0,7.0,8.0,0.0,8.0,39.0,0.0,0.0,4.0,17.0,17.0,17.0,33.0,0.0,0.0,0.0,28.0
2016-20,8.0,0.0,0.0,6.0,6.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,14.0,5.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,31.0,0.0,4.0,6.0,48.0,6.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,0.0,14.0,14.0,14.0,0.0,3.0,3.0,2.0,0.0,7.0,8.0,0.0,8.0,39.0,0.0,0.0,4.0,17.0,17.0,17.0,33.0,0.0,0.0,0.0,28.0
2016-21,8.0,0.0,0.0,6.0,6.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,14.0,5.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,31.0,0.0,4.0,6.0,48.0,6.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,0.0,14.0,14.0,14.0,0.0,3.0,3.0,2.0,0.0,7.0,8.0,0.0,8.0,39.0,0.0,0.0,4.0,17.0,17.0,17.0,33.0,0.0,0.0,0.0,28.0
2016-22,8.0,0.0,0.0,6.0,6.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,14.0,5.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,31.0,0.0,4.0,6.0,48.0,6.0,0.0,4.0,0.0,4.0,0.0,63.0,0.0,0.0,14.0,14.0,14.0,0.0,3.0,3.0,2.0,0.0,7.0,8.0,0.0,8.0,39.0,0.0,0.0,4.0,17.0,17.0,17.0,33.0,0.0,0.0,0.0,28.0
