date,north_dakota_flu,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature,target
2016-41,0.15949000000000002,33.0,0.0,68.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,29.0,0.0,46.0,0.0,0.0,36.0,22.0,20.0,25.0,0.0,27.0,23.0,0.0,0.0,59.0,19.0,0.0,0.0,9.0,0.0,51.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,25.0,22.0,29.0,26.0,24.0,0.0,27.0,40.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,100.0,41.0,0.726216
2016-42,0.726216,33.0,0.0,68.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,29.0,0.0,46.0,0.0,0.0,36.0,22.0,20.0,25.0,0.0,27.0,23.0,0.0,0.0,59.0,19.0,0.0,0.0,9.0,0.0,51.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,25.0,22.0,29.0,26.0,24.0,0.0,27.0,40.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,100.0,41.0,0.966608
2016-43,0.966608,33.0,0.0,68.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,29.0,0.0,46.0,0.0,0.0,36.0,22.0,20.0,25.0,0.0,27.0,23.0,0.0,0.0,59.0,19.0,0.0,0.0,9.0,0.0,51.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,25.0,22.0,29.0,26.0,24.0,0.0,27.0,40.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,100.0,41.0,0.187091
2016-44,0.187091,33.0,0.0,68.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,29.0,0.0,46.0,0.0,0.0,36.0,22.0,20.0,25.0,0.0,27.0,23.0,0.0,0.0,59.0,19.0,0.0,0.0,9.0,0.0,51.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,25.0,22.0,29.0,26.0,24.0,0.0,27.0,40.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,100.0,41.0,0.158604
2016-45,0.158604,22.0,0.0,44.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,14.0,0.0,15.0,39.0,40.0,26.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,95.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,36.0,30.0,0.0,5.0,0.0,0.0,24.0,0.0,22.0,25.0,0.0,36.0,0.0,38.0,0.0,20.0,36.0,0.0,22.0,0.0,0.0,0.0,58.0,0.373134
2016-46,0.373134,22.0,0.0,44.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,14.0,0.0,15.0,39.0,40.0,26.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,95.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,36.0,30.0,0.0,5.0,0.0,0.0,24.0,0.0,22.0,25.0,0.0,36.0,0.0,38.0,0.0,20.0,36.0,0.0,22.0,0.0,0.0,0.0,58.0,0.475285
2016-47,0.475285,22.0,0.0,44.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,14.0,0.0,15.0,39.0,40.0,26.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,95.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,36.0,30.0,0.0,5.0,0.0,0.0,24.0,0.0,22.0,25.0,0.0,36.0,0.0,38.0,0.0,20.0,36.0,0.0,22.0,0.0,0.0,0.0,58.0,0.654664
2016-48,0.654664,22.0,0.0,44.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,14.0,0.0,15.0,39.0,40.0,26.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,95.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,36.0,30.0,0.0,5.0,0.0,0.0,24.0,0.0,22.0,25.0,0.0,36.0,0.0,38.0,0.0,20.0,36.0,0.0,22.0,0.0,0.0,0.0,58.0,1.2681200000000001
2016-49,1.2681200000000001,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,0.0001
2016-50,0.0001,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,2.92887
2016-51,2.92887,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,0.358852
2016-52,0.358852,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,4.31548
2017-01,4.31548,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,0.922266
2017-02,0.922266,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,1.88273
2017-03,1.88273,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.88794
2017-04,3.88794,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.778680000000002
2017-05,3.778680000000002,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,5.19645
2017-06,5.19645,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.8105
2017-07,3.8105,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.50235
2017-08,3.50235,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.4807099999999997
2017-09,3.4807099999999997,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,3.4018
2017-10,3.4018,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,1.87647
2017-11,1.87647,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,1.54749
2017-12,1.54749,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,1.8529200000000001
2017-13,1.8529200000000001,20.0,48.0,80.0,0.0,28.0,13.0,0.0,17.0,9.0,0.0,27.0,0.0,23.0,0.0,13.0,17.0,0.0,19.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,27.0,0.0,33.0,34.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,23.0,0.0,23.0,0.0,26.0,72.0,0.0,22.0,0.0,0.0,54.0,0.0,0.0,27.0,0.0,36.0,48.0,0.0,27.0,46.0,0.0,69.0,1.386
2017-14,1.386,10.0,0.0,38.0,14.0,0.0,14.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,26.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,0.0,47.0,0.0,0.0,0.0,36.0,1.18577
2017-15,1.18577,10.0,0.0,38.0,14.0,0.0,14.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,26.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,0.0,47.0,0.0,0.0,0.0,36.0,0.630915
2017-16,0.630915,10.0,0.0,38.0,14.0,0.0,14.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,26.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,0.0,47.0,0.0,0.0,0.0,36.0,0.44493900000000003
2017-17,0.44493900000000003,10.0,0.0,38.0,14.0,0.0,14.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,26.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,0.0,47.0,0.0,0.0,0.0,36.0,1.3542399999999999
2017-18,1.3542399999999999,10.0,0.0,38.0,14.0,0.0,14.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,0.0,14.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,26.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,0.0,47.0,0.0,0.0,0.0,36.0,0.664452
2017-19,0.664452,15.0,0.0,38.0,16.0,0.0,0.0,0.0,14.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,26.0,0.184502
2017-20,0.184502,15.0,0.0,38.0,16.0,0.0,0.0,0.0,14.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,26.0,0.184162
2017-21,0.184162,15.0,0.0,38.0,16.0,0.0,0.0,0.0,14.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,26.0,0.354925
2017-22,0.354925,15.0,0.0,38.0,16.0,0.0,0.0,0.0,14.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,26.0,0.0001
2017-23,0.0001,10.0,0.0,28.0,16.0,0.0,0.0,0.0,16.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,31.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,1.06572
2017-24,1.06572,10.0,0.0,28.0,16.0,0.0,0.0,0.0,16.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,31.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0001
2017-25,0.0001,10.0,0.0,28.0,16.0,0.0,0.0,0.0,16.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,31.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0001
2017-26,0.0001,10.0,0.0,28.0,16.0,0.0,0.0,0.0,16.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,31.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0001
2017-27,0.0001,14.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,22.0,100.0,0.0,0.0,46.0,0.0,35.0,0.0001
2017-28,0.0001,14.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,22.0,100.0,0.0,0.0,46.0,0.0,35.0,0.0001
2017-29,0.0001,14.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,22.0,100.0,0.0,0.0,46.0,0.0,35.0,0.0001
2017-30,0.0001,14.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,22.0,100.0,0.0,0.0,46.0,0.0,35.0,0.33726799999999996
2017-31,0.33726799999999996,14.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,28.0,21.0,22.0,100.0,0.0,0.0,46.0,0.0,35.0,0.0001
2017-32,0.0001,30.0,0.0,58.0,14.0,0.0,13.0,0.0,21.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,24.0,0.0,0.0,18.0,0.0,0.0,38.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,23.0,0.0,0.0,38.0,0.0,0.0,47.0,0.0,0.0,0.0,45.0,32.0,23.0,0.0001
2017-33,0.0001,30.0,0.0,58.0,14.0,0.0,13.0,0.0,21.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,24.0,0.0,0.0,18.0,0.0,0.0,38.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,23.0,0.0,0.0,38.0,0.0,0.0,47.0,0.0,0.0,0.0,45.0,32.0,23.0,0.0001
2017-34,0.0001,30.0,0.0,58.0,14.0,0.0,13.0,0.0,21.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,24.0,0.0,0.0,18.0,0.0,0.0,38.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,23.0,0.0,0.0,38.0,0.0,0.0,47.0,0.0,0.0,0.0,45.0,32.0,23.0,0.8264459999999999
2017-35,0.8264459999999999,30.0,0.0,58.0,14.0,0.0,13.0,0.0,21.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,24.0,0.0,0.0,18.0,0.0,0.0,38.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,23.0,0.0,0.0,38.0,0.0,0.0,47.0,0.0,0.0,0.0,45.0,32.0,23.0,0.9433959999999999
2017-36,0.9433959999999999,52.0,0.0,72.0,13.0,27.0,19.0,0.0,32.0,11.0,0.0,26.0,0.0,15.0,0.0,26.0,66.0,0.0,0.0,23.0,0.0,25.0,65.0,0.0,0.0,36.0,53.0,0.0,0.0,18.0,0.0,70.0,0.0,0.0,23.0,0.0,0.0,34.0,26.0,0.0,4.0,0.0,0.0,23.0,21.0,21.0,25.0,0.0,34.0,0.0,0.0,0.0,0.0,62.0,47.0,22.0,0.0,44.0,92.0,61.0,0.0001
2017-37,0.0001,52.0,0.0,72.0,13.0,27.0,19.0,0.0,32.0,11.0,0.0,26.0,0.0,15.0,0.0,26.0,66.0,0.0,0.0,23.0,0.0,25.0,65.0,0.0,0.0,36.0,53.0,0.0,0.0,18.0,0.0,70.0,0.0,0.0,23.0,0.0,0.0,34.0,26.0,0.0,4.0,0.0,0.0,23.0,21.0,21.0,25.0,0.0,34.0,0.0,0.0,0.0,0.0,62.0,47.0,22.0,0.0,44.0,92.0,61.0,1.85185
2017-38,1.85185,52.0,0.0,72.0,13.0,27.0,19.0,0.0,32.0,11.0,0.0,26.0,0.0,15.0,0.0,26.0,66.0,0.0,0.0,23.0,0.0,25.0,65.0,0.0,0.0,36.0,53.0,0.0,0.0,18.0,0.0,70.0,0.0,0.0,23.0,0.0,0.0,34.0,26.0,0.0,4.0,0.0,0.0,23.0,21.0,21.0,25.0,0.0,34.0,0.0,0.0,0.0,0.0,62.0,47.0,22.0,0.0,44.0,92.0,61.0,2.5
2017-39,2.5,52.0,0.0,72.0,13.0,27.0,19.0,0.0,32.0,11.0,0.0,26.0,0.0,15.0,0.0,26.0,66.0,0.0,0.0,23.0,0.0,25.0,65.0,0.0,0.0,36.0,53.0,0.0,0.0,18.0,0.0,70.0,0.0,0.0,23.0,0.0,0.0,34.0,26.0,0.0,4.0,0.0,0.0,23.0,21.0,21.0,25.0,0.0,34.0,0.0,0.0,0.0,0.0,62.0,47.0,22.0,0.0,44.0,92.0,61.0,0.07598780000000001
2017-40,0.07598780000000001,43.0,46.0,78.0,26.0,0.0,13.0,0.0,34.0,19.0,0.0,19.0,0.0,0.0,37.0,12.0,32.0,0.0,36.0,0.0,0.0,24.0,21.0,50.0,0.0,71.0,17.0,50.0,0.0,18.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,34.0,61.0,0.0,0.0,0.0,24.0,34.0,0.0,31.0,0.0,0.0,34.0,0.0,36.0,25.0,19.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,0.412371
2017-41,0.412371,43.0,46.0,78.0,26.0,0.0,13.0,0.0,34.0,19.0,0.0,19.0,0.0,0.0,37.0,12.0,32.0,0.0,36.0,0.0,0.0,24.0,21.0,50.0,0.0,71.0,17.0,50.0,0.0,18.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,34.0,61.0,0.0,0.0,0.0,24.0,34.0,0.0,31.0,0.0,0.0,34.0,0.0,36.0,25.0,19.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,0.41322299999999995
