date,california_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-06,4.505,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.0094,3.4463199999999996,3.07302,2.655
2015-07,4.0094,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,3.4463199999999996,3.17311,3.17645,2.39851
2015-08,3.4463199999999996,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,3.17311,3.07302,2.9528,2.11801
2015-09,3.17311,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,3.07302,3.17645,2.65624,2.13528
2015-10,3.07302,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,3.17645,2.9528,2.655,2.14816
2015-11,3.17645,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,2.9528,2.65624,2.39851,2.22859
2015-12,2.9528,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,2.65624,2.655,2.11801,2.26505
2015-13,2.65624,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,2.655,2.39851,2.13528,2.10943
2015-14,2.655,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,2.39851,2.11801,2.14816,2.07654
2015-15,2.39851,11.0,8.0,15.0,0.0,8.0,1.0,1.0,3.0,3.0,22.0,40.0,0.0,7.0,0.0,50.0,3.0,3.0,0.0,0.0,9.0,7.0,0.0,9.0,1.0,7.0,18.0,0.0,0.0,3.0,1.0,7.0,34.0,3.0,2.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,64.0,9.0,1.0,7.0,2.0,9.0,9.0,4.0,3.0,3.0,6.0,51.0,0.0,0.0,59.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,77.0,4.0,1.0,11.0,37.0,5.0,8.0,2.0,18.0,0.0,83.0,0.0,0.0,3.0,0.0,10.0,5.0,51.0,0.0,4.0,2.0,3.0,10.0,15.0,8.0,1.0,4.0,1.0,73.0,2.11801,2.13528,2.22859,2.17739
2015-16,2.11801,11.0,8.0,15.0,0.0,8.0,1.0,1.0,3.0,3.0,22.0,40.0,0.0,7.0,0.0,50.0,3.0,3.0,0.0,0.0,9.0,7.0,0.0,9.0,1.0,7.0,18.0,0.0,0.0,3.0,1.0,7.0,34.0,3.0,2.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,64.0,9.0,1.0,7.0,2.0,9.0,9.0,4.0,3.0,3.0,6.0,51.0,0.0,0.0,59.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,77.0,4.0,1.0,11.0,37.0,5.0,8.0,2.0,18.0,0.0,83.0,0.0,0.0,3.0,0.0,10.0,5.0,51.0,0.0,4.0,2.0,3.0,10.0,15.0,8.0,1.0,4.0,1.0,73.0,2.13528,2.14816,2.26505,1.96065
2015-17,2.13528,11.0,8.0,15.0,0.0,8.0,1.0,1.0,3.0,3.0,22.0,40.0,0.0,7.0,0.0,50.0,3.0,3.0,0.0,0.0,9.0,7.0,0.0,9.0,1.0,7.0,18.0,0.0,0.0,3.0,1.0,7.0,34.0,3.0,2.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,64.0,9.0,1.0,7.0,2.0,9.0,9.0,4.0,3.0,3.0,6.0,51.0,0.0,0.0,59.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,77.0,4.0,1.0,11.0,37.0,5.0,8.0,2.0,18.0,0.0,83.0,0.0,0.0,3.0,0.0,10.0,5.0,51.0,0.0,4.0,2.0,3.0,10.0,15.0,8.0,1.0,4.0,1.0,73.0,2.14816,2.22859,2.10943,1.8687799999999999
2015-18,2.14816,11.0,8.0,15.0,0.0,8.0,1.0,1.0,3.0,3.0,22.0,40.0,0.0,7.0,0.0,50.0,3.0,3.0,0.0,0.0,9.0,7.0,0.0,9.0,1.0,7.0,18.0,0.0,0.0,3.0,1.0,7.0,34.0,3.0,2.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,64.0,9.0,1.0,7.0,2.0,9.0,9.0,4.0,3.0,3.0,6.0,51.0,0.0,0.0,59.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,77.0,4.0,1.0,11.0,37.0,5.0,8.0,2.0,18.0,0.0,83.0,0.0,0.0,3.0,0.0,10.0,5.0,51.0,0.0,4.0,2.0,3.0,10.0,15.0,8.0,1.0,4.0,1.0,73.0,2.22859,2.26505,2.07654,1.6590200000000002
2015-19,2.22859,8.0,8.0,16.0,8.0,8.0,0.0,1.0,2.0,4.0,19.0,27.0,0.0,23.0,0.0,40.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,40.0,4.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,45.0,5.0,0.0,2.0,0.0,5.0,2.0,6.0,0.0,3.0,7.0,50.0,0.0,0.0,51.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,8.0,31.0,2.0,6.0,2.0,10.0,0.0,76.0,0.0,0.0,2.0,0.0,6.0,3.0,38.0,0.0,3.0,2.0,8.0,7.0,11.0,5.0,1.0,3.0,1.0,60.0,2.26505,2.10943,2.17739,1.64078
2015-20,2.26505,8.0,8.0,16.0,8.0,8.0,0.0,1.0,2.0,4.0,19.0,27.0,0.0,23.0,0.0,40.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,40.0,4.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,45.0,5.0,0.0,2.0,0.0,5.0,2.0,6.0,0.0,3.0,7.0,50.0,0.0,0.0,51.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,8.0,31.0,2.0,6.0,2.0,10.0,0.0,76.0,0.0,0.0,2.0,0.0,6.0,3.0,38.0,0.0,3.0,2.0,8.0,7.0,11.0,5.0,1.0,3.0,1.0,60.0,2.10943,2.07654,1.96065,1.4891
2015-21,2.10943,8.0,8.0,16.0,8.0,8.0,0.0,1.0,2.0,4.0,19.0,27.0,0.0,23.0,0.0,40.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,40.0,4.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,45.0,5.0,0.0,2.0,0.0,5.0,2.0,6.0,0.0,3.0,7.0,50.0,0.0,0.0,51.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,8.0,31.0,2.0,6.0,2.0,10.0,0.0,76.0,0.0,0.0,2.0,0.0,6.0,3.0,38.0,0.0,3.0,2.0,8.0,7.0,11.0,5.0,1.0,3.0,1.0,60.0,2.07654,2.17739,1.8687799999999999,1.27019
2015-22,2.07654,8.0,8.0,16.0,8.0,8.0,0.0,1.0,2.0,4.0,19.0,27.0,0.0,23.0,0.0,40.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,40.0,4.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,45.0,5.0,0.0,2.0,0.0,5.0,2.0,6.0,0.0,3.0,7.0,50.0,0.0,0.0,51.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,8.0,31.0,2.0,6.0,2.0,10.0,0.0,76.0,0.0,0.0,2.0,0.0,6.0,3.0,38.0,0.0,3.0,2.0,8.0,7.0,11.0,5.0,1.0,3.0,1.0,60.0,2.17739,1.96065,1.6590200000000002,1.07618
2015-23,2.17739,8.0,8.0,16.0,8.0,8.0,0.0,1.0,2.0,4.0,19.0,27.0,0.0,23.0,0.0,40.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,40.0,4.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,45.0,5.0,0.0,2.0,0.0,5.0,2.0,6.0,0.0,3.0,7.0,50.0,0.0,0.0,51.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,8.0,31.0,2.0,6.0,2.0,10.0,0.0,76.0,0.0,0.0,2.0,0.0,6.0,3.0,38.0,0.0,3.0,2.0,8.0,7.0,11.0,5.0,1.0,3.0,1.0,60.0,1.96065,1.8687799999999999,1.64078,1.0752700000000002
2015-24,1.96065,6.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,4.0,7.0,1.0,1.0,1.0,2.0,4.0,26.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,48.0,4.0,0.0,6.0,4.0,7.0,3.0,2.0,0.0,0.0,6.0,37.0,0.0,0.0,49.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,72.0,2.0,0.0,4.0,31.0,3.0,5.0,4.0,11.0,0.0,75.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,0.0,2.0,1.0,5.0,6.0,6.0,8.0,1.0,2.0,1.0,53.0,1.8687799999999999,1.6590200000000002,1.4891,1.06028
2015-25,1.8687799999999999,6.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,4.0,7.0,1.0,1.0,1.0,2.0,4.0,26.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,48.0,4.0,0.0,6.0,4.0,7.0,3.0,2.0,0.0,0.0,6.0,37.0,0.0,0.0,49.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,72.0,2.0,0.0,4.0,31.0,3.0,5.0,4.0,11.0,0.0,75.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,0.0,2.0,1.0,5.0,6.0,6.0,8.0,1.0,2.0,1.0,53.0,1.6590200000000002,1.64078,1.27019,1.2232100000000001
2015-26,1.6590200000000002,6.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,4.0,7.0,1.0,1.0,1.0,2.0,4.0,26.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,48.0,4.0,0.0,6.0,4.0,7.0,3.0,2.0,0.0,0.0,6.0,37.0,0.0,0.0,49.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,72.0,2.0,0.0,4.0,31.0,3.0,5.0,4.0,11.0,0.0,75.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,0.0,2.0,1.0,5.0,6.0,6.0,8.0,1.0,2.0,1.0,53.0,1.64078,1.4891,1.07618,1.15595
2015-27,1.64078,6.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,4.0,7.0,1.0,1.0,1.0,2.0,4.0,26.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,48.0,4.0,0.0,6.0,4.0,7.0,3.0,2.0,0.0,0.0,6.0,37.0,0.0,0.0,49.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,72.0,2.0,0.0,4.0,31.0,3.0,5.0,4.0,11.0,0.0,75.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,0.0,2.0,1.0,5.0,6.0,6.0,8.0,1.0,2.0,1.0,53.0,1.4891,1.27019,1.0752700000000002,1.3035299999999999
2015-28,1.4891,7.0,7.0,7.0,0.0,7.0,0.0,0.0,2.0,6.0,26.0,40.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,4.0,13.0,0.0,0.0,1.0,0.0,3.0,24.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,47.0,4.0,0.0,6.0,4.0,9.0,4.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,49.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,4.0,35.0,5.0,5.0,2.0,9.0,0.0,74.0,0.0,0.0,4.0,1.0,3.0,1.0,28.0,0.0,3.0,1.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,64.0,1.27019,1.07618,1.06028,1.26281
2015-29,1.27019,7.0,7.0,7.0,0.0,7.0,0.0,0.0,2.0,6.0,26.0,40.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,4.0,13.0,0.0,0.0,1.0,0.0,3.0,24.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,47.0,4.0,0.0,6.0,4.0,9.0,4.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,49.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,4.0,35.0,5.0,5.0,2.0,9.0,0.0,74.0,0.0,0.0,4.0,1.0,3.0,1.0,28.0,0.0,3.0,1.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,64.0,1.07618,1.0752700000000002,1.2232100000000001,0.909243
2015-30,1.07618,7.0,7.0,7.0,0.0,7.0,0.0,0.0,2.0,6.0,26.0,40.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,4.0,13.0,0.0,0.0,1.0,0.0,3.0,24.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,47.0,4.0,0.0,6.0,4.0,9.0,4.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,49.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,4.0,35.0,5.0,5.0,2.0,9.0,0.0,74.0,0.0,0.0,4.0,1.0,3.0,1.0,28.0,0.0,3.0,1.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,64.0,1.0752700000000002,1.06028,1.15595,1.4079
2015-31,1.0752700000000002,7.0,7.0,7.0,0.0,7.0,0.0,0.0,2.0,6.0,26.0,40.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,4.0,13.0,0.0,0.0,1.0,0.0,3.0,24.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,47.0,4.0,0.0,6.0,4.0,9.0,4.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,49.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,4.0,35.0,5.0,5.0,2.0,9.0,0.0,74.0,0.0,0.0,4.0,1.0,3.0,1.0,28.0,0.0,3.0,1.0,4.0,3.0,7.0,4.0,1.0,2.0,1.0,64.0,1.06028,1.2232100000000001,1.3035299999999999,1.34636
2015-32,1.06028,16.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,32.0,21.0,7.0,7.0,0.0,39.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,7.0,14.0,2.0,0.0,2.0,1.0,3.0,30.0,8.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,28.0,44.0,8.0,0.0,5.0,0.0,5.0,10.0,2.0,3.0,0.0,6.0,68.0,0.0,0.0,51.0,0.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,73.0,4.0,1.0,13.0,41.0,5.0,6.0,2.0,8.0,0.0,72.0,0.0,0.0,3.0,1.0,11.0,6.0,40.0,0.0,5.0,2.0,6.0,5.0,15.0,8.0,1.0,2.0,2.0,75.0,1.2232100000000001,1.15595,1.26281,1.21246
2015-33,1.2232100000000001,16.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,32.0,21.0,7.0,7.0,0.0,39.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,7.0,14.0,2.0,0.0,2.0,1.0,3.0,30.0,8.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,28.0,44.0,8.0,0.0,5.0,0.0,5.0,10.0,2.0,3.0,0.0,6.0,68.0,0.0,0.0,51.0,0.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,73.0,4.0,1.0,13.0,41.0,5.0,6.0,2.0,8.0,0.0,72.0,0.0,0.0,3.0,1.0,11.0,6.0,40.0,0.0,5.0,2.0,6.0,5.0,15.0,8.0,1.0,2.0,2.0,75.0,1.15595,1.3035299999999999,0.909243,1.3806399999999999
2015-34,1.15595,16.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,32.0,21.0,7.0,7.0,0.0,39.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,7.0,14.0,2.0,0.0,2.0,1.0,3.0,30.0,8.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,28.0,44.0,8.0,0.0,5.0,0.0,5.0,10.0,2.0,3.0,0.0,6.0,68.0,0.0,0.0,51.0,0.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,73.0,4.0,1.0,13.0,41.0,5.0,6.0,2.0,8.0,0.0,72.0,0.0,0.0,3.0,1.0,11.0,6.0,40.0,0.0,5.0,2.0,6.0,5.0,15.0,8.0,1.0,2.0,2.0,75.0,1.3035299999999999,1.26281,1.4079,1.5661
2015-35,1.3035299999999999,16.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,32.0,21.0,7.0,7.0,0.0,39.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,7.0,14.0,2.0,0.0,2.0,1.0,3.0,30.0,8.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,28.0,44.0,8.0,0.0,5.0,0.0,5.0,10.0,2.0,3.0,0.0,6.0,68.0,0.0,0.0,51.0,0.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,73.0,4.0,1.0,13.0,41.0,5.0,6.0,2.0,8.0,0.0,72.0,0.0,0.0,3.0,1.0,11.0,6.0,40.0,0.0,5.0,2.0,6.0,5.0,15.0,8.0,1.0,2.0,2.0,75.0,1.26281,0.909243,1.34636,1.50411
2015-36,1.26281,16.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,32.0,21.0,7.0,7.0,0.0,39.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,11.0,1.0,7.0,14.0,2.0,0.0,2.0,1.0,3.0,30.0,8.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,28.0,44.0,8.0,0.0,5.0,0.0,5.0,10.0,2.0,3.0,0.0,6.0,68.0,0.0,0.0,51.0,0.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,73.0,4.0,1.0,13.0,41.0,5.0,6.0,2.0,8.0,0.0,72.0,0.0,0.0,3.0,1.0,11.0,6.0,40.0,0.0,5.0,2.0,6.0,5.0,15.0,8.0,1.0,2.0,2.0,75.0,0.909243,1.4079,1.21246,1.61772
