date,wisconsin_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,wisconsin flu,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,flu in wisconsin,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2011-50,0.708475,18.0,0.0,0.0,100.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,53.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,15.0,5.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,6.0,21.0,50.0,0.0,28.0,0.0,8.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,12.0,12.0,0.0,0.0,18.0,18.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,25.0,0.0,3.0,9.0,39.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,0.0,39.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,44.0,35.0,53.0,15.0,22.0,59.0,15.0,0.0,0.0,40.0,79.0,1.00935,0.902335,0.7330979999999999,1.1233
2011-51,1.00935,18.0,0.0,0.0,100.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,53.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,15.0,5.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,6.0,21.0,50.0,0.0,28.0,0.0,8.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,12.0,12.0,0.0,0.0,18.0,18.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,25.0,0.0,3.0,9.0,39.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,0.0,39.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,44.0,35.0,53.0,15.0,22.0,59.0,15.0,0.0,0.0,40.0,79.0,0.902335,0.970874,1.22105,1.12242
2011-52,0.902335,18.0,0.0,0.0,100.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,53.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,15.0,5.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,6.0,21.0,50.0,0.0,28.0,0.0,8.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,12.0,12.0,0.0,0.0,18.0,18.0,0.0,2.0,0.0,0.0,44.0,0.0,0.0,25.0,0.0,3.0,9.0,39.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,0.0,39.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,44.0,35.0,53.0,15.0,22.0,59.0,15.0,0.0,0.0,40.0,79.0,0.970874,0.7330979999999999,1.46199,1.01394
2012-01,0.970874,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,0.7330979999999999,1.22105,0.8776459999999999,1.1992399999999999
2012-02,0.7330979999999999,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.22105,1.46199,1.1233,1.1848299999999998
2012-03,1.22105,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.46199,0.8776459999999999,1.12242,2.0179400000000003
2012-04,1.46199,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,0.8776459999999999,1.1233,1.01394,1.45985
2012-05,0.8776459999999999,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.1233,1.12242,1.1992399999999999,0.6918569999999999
2012-06,1.1233,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.12242,1.01394,1.1848299999999998,1.4455200000000001
2012-07,1.12242,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.01394,1.1992399999999999,2.0179400000000003,0.5028279999999999
2012-08,1.01394,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.1992399999999999,1.1848299999999998,1.45985,0.713908
2012-09,1.1992399999999999,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.1848299999999998,2.0179400000000003,0.6918569999999999,0.37614200000000003
2012-10,1.1848299999999998,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,2.0179400000000003,1.45985,1.4455200000000001,0.518269
2012-11,2.0179400000000003,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.45985,0.6918569999999999,0.5028279999999999,0.380849
2012-12,1.45985,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,0.6918569999999999,1.4455200000000001,0.713908,0.31948899999999997
2012-13,0.6918569999999999,7.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,9.0,19.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,62.0,21.0,3.0,3.0,19.0,3.0,11.0,10.0,0.0,13.0,0.0,19.0,0.0,29.0,0.0,16.0,0.0,32.0,0.0,0.0,12.0,12.0,0.0,0.0,28.0,0.0,0.0,30.0,45.0,15.0,12.0,24.0,12.0,0.0,0.0,32.0,33.0,0.0,1.4455200000000001,0.5028279999999999,0.37614200000000003,0.171013
2012-14,1.4455200000000001,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,8.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,36.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,45.0,0.0,0.0,13.0,13.0,0.0,2.0,1.0,0.0,34.0,0.0,18.0,0.0,0.0,4.0,2.0,16.0,4.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,28.0,21.0,0.0,14.0,0.0,15.0,10.0,0.0,24.0,0.0,16.0,0.0,0.0,19.0,32.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.5028279999999999,0.713908,0.518269,0.34965
2012-15,0.5028279999999999,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,8.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,36.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,45.0,0.0,0.0,13.0,13.0,0.0,2.0,1.0,0.0,34.0,0.0,18.0,0.0,0.0,4.0,2.0,16.0,4.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,28.0,21.0,0.0,14.0,0.0,15.0,10.0,0.0,24.0,0.0,16.0,0.0,0.0,19.0,32.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.713908,0.37614200000000003,0.380849,0.14211300000000002
2012-16,0.713908,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,8.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,36.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,45.0,0.0,0.0,13.0,13.0,0.0,2.0,1.0,0.0,34.0,0.0,18.0,0.0,0.0,4.0,2.0,16.0,4.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,28.0,21.0,0.0,14.0,0.0,15.0,10.0,0.0,24.0,0.0,16.0,0.0,0.0,19.0,32.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.37614200000000003,0.518269,0.31948899999999997,0.176289
2012-17,0.37614200000000003,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,8.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,36.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,45.0,0.0,0.0,13.0,13.0,0.0,2.0,1.0,0.0,34.0,0.0,18.0,0.0,0.0,4.0,2.0,16.0,4.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,28.0,21.0,0.0,14.0,0.0,15.0,10.0,0.0,24.0,0.0,16.0,0.0,0.0,19.0,32.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.518269,0.380849,0.171013,0.512821
2012-18,0.518269,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,8.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,36.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,45.0,0.0,0.0,13.0,13.0,0.0,2.0,1.0,0.0,34.0,0.0,18.0,0.0,0.0,4.0,2.0,16.0,4.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,28.0,21.0,0.0,14.0,0.0,15.0,10.0,0.0,24.0,0.0,16.0,0.0,0.0,19.0,32.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.380849,0.31948899999999997,0.34965,0.13947
2012-19,0.380849,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.31948899999999997,0.171013,0.14211300000000002,0.37359899999999996
2012-20,0.31948899999999997,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.171013,0.34965,0.176289,0.462574
2012-21,0.171013,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.34965,0.14211300000000002,0.512821,0.158646
2012-22,0.34965,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.14211300000000002,0.176289,0.13947,0.180668
2012-23,0.14211300000000002,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176289,0.512821,0.37359899999999996,0.551932
2012-24,0.176289,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512821,0.13947,0.462574,0.646054
2012-25,0.512821,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13947,0.37359899999999996,0.158646,0.0001
2012-26,0.13947,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37359899999999996,0.462574,0.180668,0.0751597
2012-27,0.37359899999999996,8.0,70.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0,40.0,1.0,2.0,0.0,1.0,6.0,4.0,0.0,4.0,4.0,0.0,23.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,45.0,0.0,10.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,13.0,0.0,9.0,17.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,0.0,35.0,0.0,0.0,2.0,8.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462574,0.158646,0.551932,0.0956938
2012-28,0.462574,8.0,70.0,35.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0,40.0,1.0,2.0,0.0,1.0,6.0,4.0,0.0,4.0,4.0,0.0,23.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,45.0,0.0,10.0,0.0,4.0,0.0,1.0,0.0,0.0,37.0,13.0,0.0,9.0,17.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,0.0,35.0,0.0,0.0,2.0,8.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158646,0.180668,0.646054,0.200535
