date,missouri_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,flu 2019,incubation period for flu,reduce a fever,flu missouri,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,st louis flu,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,exposed to flu,free flu shots,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2015-27,0.442478,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,40.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,18.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,8.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.037160900000000004
2015-28,0.037160900000000004,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,31.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,46.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,25.0,0.260805
2015-29,0.260805,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,31.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,46.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,25.0,0.19630899999999998
2015-30,0.19630899999999998,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,31.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,46.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,25.0,0.08067769999999999
2015-31,0.08067769999999999,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,31.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,46.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,25.0,0.2495840000000001
2015-32,0.2495840000000001,12.0,0.0,28.0,28.0,0.0,6.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,13.0,0.0,38.0,0.0,20.0,28.0,8.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,21.0,0.0,5.0,4.0,15.0,2.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.0784314
2015-33,0.0784314,12.0,0.0,28.0,28.0,0.0,6.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,13.0,0.0,38.0,0.0,20.0,28.0,8.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,21.0,0.0,5.0,4.0,15.0,2.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.26050100000000004
2015-34,0.26050100000000004,12.0,0.0,28.0,28.0,0.0,6.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,13.0,0.0,38.0,0.0,20.0,28.0,8.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,21.0,0.0,5.0,4.0,15.0,2.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.148846
2015-35,0.148846,12.0,0.0,28.0,28.0,0.0,6.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,13.0,0.0,38.0,0.0,20.0,28.0,8.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,21.0,0.0,5.0,4.0,15.0,2.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.0474834
2015-36,0.0474834,12.0,0.0,28.0,28.0,0.0,6.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,13.0,0.0,38.0,0.0,20.0,28.0,8.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,21.0,0.0,5.0,4.0,15.0,2.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.244126
2015-37,0.244126,26.0,0.0,24.0,24.0,0.0,11.0,0.0,1.0,0.0,68.0,2.0,4.0,0.0,0.0,0.0,60.0,3.0,2.0,0.0,0.0,15.0,1.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,0.0,3.0,3.0,8.0,26.0,46.0,6.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,17.0,39.0,0.0,28.0,28.0,0.0,0.0,7.0,0.0,19.0,19.0,9.0,10.0,14.0,0.0,4.0,0.0,16.0,2.0,24.0,0.0,4.0,19.0,6.0,8.0,8.0,0.0,5.0,0.0,25.0,0.0,14.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,51.0,8.0,0.0,0.0,13.0,13.0,26.0,7.0,31.0,7.0,38.0,4.0,4.0,0.0,64.0,0.735294
2015-38,0.735294,26.0,0.0,24.0,24.0,0.0,11.0,0.0,1.0,0.0,68.0,2.0,4.0,0.0,0.0,0.0,60.0,3.0,2.0,0.0,0.0,15.0,1.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,0.0,3.0,3.0,8.0,26.0,46.0,6.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,17.0,39.0,0.0,28.0,28.0,0.0,0.0,7.0,0.0,19.0,19.0,9.0,10.0,14.0,0.0,4.0,0.0,16.0,2.0,24.0,0.0,4.0,19.0,6.0,8.0,8.0,0.0,5.0,0.0,25.0,0.0,14.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,51.0,8.0,0.0,0.0,13.0,13.0,26.0,7.0,31.0,7.0,38.0,4.0,4.0,0.0,64.0,0.8199209999999999
2015-39,0.8199209999999999,26.0,0.0,24.0,24.0,0.0,11.0,0.0,1.0,0.0,68.0,2.0,4.0,0.0,0.0,0.0,60.0,3.0,2.0,0.0,0.0,15.0,1.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,0.0,3.0,3.0,8.0,26.0,46.0,6.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,17.0,39.0,0.0,28.0,28.0,0.0,0.0,7.0,0.0,19.0,19.0,9.0,10.0,14.0,0.0,4.0,0.0,16.0,2.0,24.0,0.0,4.0,19.0,6.0,8.0,8.0,0.0,5.0,0.0,25.0,0.0,14.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,51.0,8.0,0.0,0.0,13.0,13.0,26.0,7.0,31.0,7.0,38.0,4.0,4.0,0.0,64.0,0.9087850000000001
2015-40,0.9087850000000001,26.0,0.0,24.0,24.0,0.0,11.0,0.0,1.0,0.0,68.0,2.0,4.0,0.0,0.0,0.0,60.0,3.0,2.0,0.0,0.0,15.0,1.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,0.0,3.0,3.0,8.0,26.0,46.0,6.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,17.0,39.0,0.0,28.0,28.0,0.0,0.0,7.0,0.0,19.0,19.0,9.0,10.0,14.0,0.0,4.0,0.0,16.0,2.0,24.0,0.0,4.0,19.0,6.0,8.0,8.0,0.0,5.0,0.0,25.0,0.0,14.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,51.0,8.0,0.0,0.0,13.0,13.0,26.0,7.0,31.0,7.0,38.0,4.0,4.0,0.0,64.0,1.11897
2015-41,1.11897,14.0,0.0,0.0,0.0,27.0,7.0,1.0,1.0,1.0,26.0,2.0,2.0,0.0,0.0,0.0,63.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,73.0,15.0,7.0,0.0,28.0,0.0,2.0,0.0,12.0,25.0,19.0,0.0,20.0,52.0,0.0,5.0,0.0,6.0,14.0,11.0,0.0,11.0,0.0,0.0,28.0,9.0,18.0,12.0,25.0,2.0,4.0,13.0,4.0,4.0,4.0,6.0,6.0,0.0,61.0,8.0,8.0,8.0,15.0,0.0,6.0,16.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,14.0,21.0,8.0,0.0,11.0,19.0,5.0,5.0,0.0,90.0,1.26363
2015-42,1.26363,14.0,0.0,0.0,0.0,27.0,7.0,1.0,1.0,1.0,26.0,2.0,2.0,0.0,0.0,0.0,63.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,73.0,15.0,7.0,0.0,28.0,0.0,2.0,0.0,12.0,25.0,19.0,0.0,20.0,52.0,0.0,5.0,0.0,6.0,14.0,11.0,0.0,11.0,0.0,0.0,28.0,9.0,18.0,12.0,25.0,2.0,4.0,13.0,4.0,4.0,4.0,6.0,6.0,0.0,61.0,8.0,8.0,8.0,15.0,0.0,6.0,16.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,14.0,21.0,8.0,0.0,11.0,19.0,5.0,5.0,0.0,90.0,1.60311
2015-43,1.60311,14.0,0.0,0.0,0.0,27.0,7.0,1.0,1.0,1.0,26.0,2.0,2.0,0.0,0.0,0.0,63.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,73.0,15.0,7.0,0.0,28.0,0.0,2.0,0.0,12.0,25.0,19.0,0.0,20.0,52.0,0.0,5.0,0.0,6.0,14.0,11.0,0.0,11.0,0.0,0.0,28.0,9.0,18.0,12.0,25.0,2.0,4.0,13.0,4.0,4.0,4.0,6.0,6.0,0.0,61.0,8.0,8.0,8.0,15.0,0.0,6.0,16.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,14.0,21.0,8.0,0.0,11.0,19.0,5.0,5.0,0.0,90.0,1.13927
2015-44,1.13927,14.0,0.0,0.0,0.0,27.0,7.0,1.0,1.0,1.0,26.0,2.0,2.0,0.0,0.0,0.0,63.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,73.0,15.0,7.0,0.0,28.0,0.0,2.0,0.0,12.0,25.0,19.0,0.0,20.0,52.0,0.0,5.0,0.0,6.0,14.0,11.0,0.0,11.0,0.0,0.0,28.0,9.0,18.0,12.0,25.0,2.0,4.0,13.0,4.0,4.0,4.0,6.0,6.0,0.0,61.0,8.0,8.0,8.0,15.0,0.0,6.0,16.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,14.0,21.0,8.0,0.0,11.0,19.0,5.0,5.0,0.0,90.0,1.44876
2015-45,1.44876,14.0,0.0,27.0,27.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,6.0,2.0,0.0,1.0,13.0,2.0,0.0,12.0,2.0,6.0,27.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0,3.0,13.0,13.0,25.0,13.0,0.0,24.0,52.0,16.0,6.0,0.0,0.0,25.0,11.0,0.0,11.0,0.0,9.0,14.0,0.0,16.0,2.0,55.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,28.0,23.0,8.0,0.0,23.0,7.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,15.0,19.0,19.0,8.0,8.0,5.0,0.0,0.0,68.0,1.6603
2015-46,1.6603,14.0,0.0,27.0,27.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,6.0,2.0,0.0,1.0,13.0,2.0,0.0,12.0,2.0,6.0,27.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0,3.0,13.0,13.0,25.0,13.0,0.0,24.0,52.0,16.0,6.0,0.0,0.0,25.0,11.0,0.0,11.0,0.0,9.0,14.0,0.0,16.0,2.0,55.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,28.0,23.0,8.0,0.0,23.0,7.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,15.0,19.0,19.0,8.0,8.0,5.0,0.0,0.0,68.0,1.18776
2015-47,1.18776,14.0,0.0,27.0,27.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,6.0,2.0,0.0,1.0,13.0,2.0,0.0,12.0,2.0,6.0,27.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0,3.0,13.0,13.0,25.0,13.0,0.0,24.0,52.0,16.0,6.0,0.0,0.0,25.0,11.0,0.0,11.0,0.0,9.0,14.0,0.0,16.0,2.0,55.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,28.0,23.0,8.0,0.0,23.0,7.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,15.0,19.0,19.0,8.0,8.0,5.0,0.0,0.0,68.0,1.8668200000000001
2015-48,1.8668200000000001,14.0,0.0,27.0,27.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,6.0,2.0,0.0,1.0,13.0,2.0,0.0,12.0,2.0,6.0,27.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0,3.0,13.0,13.0,25.0,13.0,0.0,24.0,52.0,16.0,6.0,0.0,0.0,25.0,11.0,0.0,11.0,0.0,9.0,14.0,0.0,16.0,2.0,55.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,28.0,23.0,8.0,0.0,23.0,7.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,15.0,19.0,19.0,8.0,8.0,5.0,0.0,0.0,68.0,1.20617
2015-49,1.20617,14.0,0.0,27.0,27.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,6.0,2.0,0.0,1.0,13.0,2.0,0.0,12.0,2.0,6.0,27.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0,3.0,13.0,13.0,25.0,13.0,0.0,24.0,52.0,16.0,6.0,0.0,0.0,25.0,11.0,0.0,11.0,0.0,9.0,14.0,0.0,16.0,2.0,55.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,11.0,0.0,28.0,23.0,8.0,0.0,23.0,7.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,51.0,15.0,19.0,19.0,8.0,8.0,5.0,0.0,0.0,68.0,1.16959
2015-50,1.16959,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.7538900000000002
2015-51,1.7538900000000002,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.03742
2015-52,2.03742,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.0209900000000003
2015-53,2.0209900000000003,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.9167299999999998
2016-01,1.9167299999999998,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.59607
2016-02,1.59607,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.8283900000000002
2016-03,1.8283900000000002,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.60151
2016-04,1.60151,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,1.3794799999999998
2016-05,1.3794799999999998,10.0,0.0,21.0,21.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,29.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,10.0,29.0,19.0,0.0,22.0,38.0,6.0,4.0,4.0,0.0,13.0,8.0,0.0,17.0,8.0,4.0,5.0,0.0,11.0,8.0,33.0,2.0,2.0,5.0,3.0,3.0,9.0,0.0,4.0,0.0,53.0,0.0,12.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,17.0,11.0,17.0,6.0,12.0,6.0,0.0,4.0,0.0,4.0,58.0,2.1764
