date,massachusetts_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2015-49,0.793021,14.0,0.0,23.0,23.0,23.0,3.0,3.0,0.0,9.0,32.0,16.0,0.0,0.0,0.0,63.0,3.0,4.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,6.0,9.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,52.0,6.0,6.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,23.0,49.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,5.0,17.0,5.0,19.0,5.0,22.0,4.0,9.0,8.0,8.0,9.0,0.0,66.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,9.0,0.0,3.0,5.0,6.0,5.0,0.0,9.0,72.0,0.0,4.0,6.0,0.0,9.0,5.0,3.0,13.0,26.0,13.0,13.0,0.811212,0.791949,1.24224,1.43077
2015-50,0.811212,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,0.791949,1.31384,1.03824,1.61123
2015-51,0.791949,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.31384,1.24224,1.09204,1.49574
2015-52,1.31384,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.24224,1.03824,1.25813,1.57182
2015-53,1.24224,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.03824,1.09204,1.43077,1.57617
2016-01,1.03824,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.09204,1.25813,1.61123,1.75215
2016-02,1.09204,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.25813,1.43077,1.49574,2.58081
2016-03,1.25813,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.43077,1.61123,1.57182,2.22927
2016-04,1.43077,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.61123,1.49574,1.57617,1.9326
2016-05,1.61123,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.49574,1.57182,1.75215,1.92072
2016-06,1.49574,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.57182,1.57617,2.58081,1.53833
2016-07,1.57182,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.57617,1.75215,2.22927,1.36795
2016-08,1.57617,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.75215,2.58081,1.9326,1.5737700000000001
2016-09,1.75215,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,2.58081,2.22927,1.92072,0.9971629999999999
2016-10,2.58081,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,2.22927,1.9326,1.53833,0.958786
2016-11,2.22927,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.9326,1.92072,1.36795,0.8340629999999999
2016-12,1.9326,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.92072,1.53833,1.5737700000000001,0.807351
2016-13,1.92072,13.0,19.0,0.0,28.0,19.0,0.0,0.0,2.0,6.0,13.0,32.0,13.0,13.0,0.0,51.0,5.0,5.0,0.0,0.0,11.0,8.0,0.0,0.0,11.0,2.0,7.0,2.0,11.0,2.0,1.0,0.0,1.0,3.0,9.0,70.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,30.0,51.0,9.0,7.0,7.0,0.0,11.0,0.0,1.0,41.0,0.0,8.0,13.0,4.0,14.0,7.0,20.0,7.0,4.0,2.0,0.0,9.0,0.0,67.0,0.0,0.0,0.0,5.0,10.0,20.0,15.0,12.0,2.0,5.0,2.0,5.0,6.0,0.0,9.0,55.0,0.0,4.0,3.0,3.0,3.0,8.0,3.0,10.0,20.0,10.0,10.0,1.53833,1.36795,0.9971629999999999,0.8353389999999999
2016-14,1.53833,10.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,26.0,19.0,0.0,13.0,0.0,39.0,2.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,2.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,35.0,0.0,15.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,17.0,0.0,10.0,7.0,11.0,2.0,3.0,4.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,11.0,0.0,2.0,2.0,3.0,3.0,0.0,4.0,32.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,1.36795,1.5737700000000001,0.958786,0.582216
2016-15,1.36795,10.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,26.0,19.0,0.0,13.0,0.0,39.0,2.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,2.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,35.0,0.0,15.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,17.0,0.0,10.0,7.0,11.0,2.0,3.0,4.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,11.0,0.0,2.0,2.0,3.0,3.0,0.0,4.0,32.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,1.5737700000000001,0.9971629999999999,0.8340629999999999,0.8370110000000001
2016-16,1.5737700000000001,10.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,26.0,19.0,0.0,13.0,0.0,39.0,2.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,2.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,35.0,0.0,15.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,17.0,0.0,10.0,7.0,11.0,2.0,3.0,4.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,11.0,0.0,2.0,2.0,3.0,3.0,0.0,4.0,32.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,0.9971629999999999,0.958786,0.807351,0.580504
2016-17,0.9971629999999999,10.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,26.0,19.0,0.0,13.0,0.0,39.0,2.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,2.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,35.0,0.0,15.0,7.0,0.0,7.0,0.0,1.0,32.0,0.0,4.0,17.0,0.0,10.0,7.0,11.0,2.0,3.0,4.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,11.0,0.0,2.0,2.0,3.0,3.0,0.0,4.0,32.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,0.958786,0.8340629999999999,0.8353389999999999,0.494651
2016-18,0.958786,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,37.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,37.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,7.0,5.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8340629999999999,0.807351,0.582216,0.45451899999999995
2016-19,0.8340629999999999,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,37.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,37.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,7.0,5.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.807351,0.8353389999999999,0.8370110000000001,0.488679
2016-20,0.807351,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,37.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,37.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,7.0,5.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8353389999999999,0.582216,0.580504,0.42667700000000003
2016-21,0.8353389999999999,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,37.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,37.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,7.0,5.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.582216,0.8370110000000001,0.494651,0.4277220000000001
2016-22,0.582216,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,37.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,37.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,33.0,0.0,4.0,15.0,0.0,7.0,5.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8370110000000001,0.580504,0.45451899999999995,0.41484099999999996
2016-23,0.8370110000000001,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,11.0,0.0,11.0,0.0,24.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,3.0,7.0,3.0,7.0,3.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,28.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,0.0,0.580504,0.494651,0.488679,0.389268
2016-24,0.580504,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,11.0,0.0,11.0,0.0,24.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,3.0,7.0,3.0,7.0,3.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,28.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,0.0,0.494651,0.45451899999999995,0.42667700000000003,0.333677
2016-25,0.494651,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,11.0,0.0,11.0,0.0,24.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,3.0,7.0,3.0,7.0,3.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,28.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,0.0,0.45451899999999995,0.488679,0.4277220000000001,0.465679
2016-26,0.45451899999999995,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,11.0,0.0,11.0,0.0,24.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,3.0,7.0,3.0,7.0,3.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,69.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,28.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,0.0,0.488679,0.42667700000000003,0.41484099999999996,0.406466
