date,south_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-33,0.0001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,58.0,11.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,24.0,0.0,12.0,4.0,12.0,8.0,41.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,41.0,0.0,0.0,4.0,6.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,30.0,10.0,0.0,0.0,0.0,66.0,0.0001,0.043159300000000005,0.09802000000000001,0.225802
2014-34,0.0001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,58.0,11.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,24.0,0.0,12.0,4.0,12.0,8.0,41.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,41.0,0.0,0.0,4.0,6.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,30.0,10.0,0.0,0.0,0.0,66.0,0.043159300000000005,0.0992063,0.019007800000000002,0.559589
2014-35,0.043159300000000005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,58.0,11.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,24.0,0.0,12.0,4.0,12.0,8.0,41.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,41.0,0.0,0.0,4.0,6.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,30.0,10.0,0.0,0.0,0.0,66.0,0.0992063,0.09802000000000001,0.0388576,0.638763
2014-36,0.0992063,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,58.0,11.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,24.0,0.0,12.0,4.0,12.0,8.0,41.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,41.0,0.0,0.0,4.0,6.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,30.0,10.0,0.0,0.0,0.0,66.0,0.09802000000000001,0.019007800000000002,0.22970900000000002,0.76835
2014-37,0.09802000000000001,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,8.0,0.0,19.0,0.0,3.0,0.0,8.0,0.0,5.0,5.0,24.0,28.0,16.0,8.0,0.0,73.0,0.0,0.0,14.0,0.0,14.0,0.0,32.0,32.0,11.0,0.0,12.0,12.0,37.0,18.0,0.0,24.0,0.0,0.0,0.0,16.0,4.0,12.0,14.0,79.0,8.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,0.0,4.0,8.0,18.0,0.0,10.0,4.0,3.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,11.0,0.0,15.0,0.0,0.0,20.0,0.0,57.0,0.019007800000000002,0.0388576,0.225802,0.969485
2014-38,0.019007800000000002,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,8.0,0.0,19.0,0.0,3.0,0.0,8.0,0.0,5.0,5.0,24.0,28.0,16.0,8.0,0.0,73.0,0.0,0.0,14.0,0.0,14.0,0.0,32.0,32.0,11.0,0.0,12.0,12.0,37.0,18.0,0.0,24.0,0.0,0.0,0.0,16.0,4.0,12.0,14.0,79.0,8.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,0.0,4.0,8.0,18.0,0.0,10.0,4.0,3.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,11.0,0.0,15.0,0.0,0.0,20.0,0.0,57.0,0.0388576,0.22970900000000002,0.559589,0.9667020000000001
2014-39,0.0388576,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,8.0,0.0,19.0,0.0,3.0,0.0,8.0,0.0,5.0,5.0,24.0,28.0,16.0,8.0,0.0,73.0,0.0,0.0,14.0,0.0,14.0,0.0,32.0,32.0,11.0,0.0,12.0,12.0,37.0,18.0,0.0,24.0,0.0,0.0,0.0,16.0,4.0,12.0,14.0,79.0,8.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,0.0,4.0,8.0,18.0,0.0,10.0,4.0,3.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,11.0,0.0,15.0,0.0,0.0,20.0,0.0,57.0,0.22970900000000002,0.225802,0.638763,0.746849
2014-40,0.22970900000000002,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,8.0,0.0,19.0,0.0,3.0,0.0,8.0,0.0,5.0,5.0,24.0,28.0,16.0,8.0,0.0,73.0,0.0,0.0,14.0,0.0,14.0,0.0,32.0,32.0,11.0,0.0,12.0,12.0,37.0,18.0,0.0,24.0,0.0,0.0,0.0,16.0,4.0,12.0,14.0,79.0,8.0,0.0,0.0,0.0,85.0,0.0,0.0,55.0,0.0,0.0,4.0,8.0,18.0,0.0,10.0,4.0,3.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,11.0,0.0,15.0,0.0,0.0,20.0,0.0,57.0,0.225802,0.559589,0.76835,1.0565
2014-41,0.225802,12.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,19.0,13.0,25.0,0.0,0.0,25.0,0.0,4.0,4.0,8.0,11.0,34.0,0.0,6.0,0.0,0.0,67.0,0.0,0.0,68.0,10.0,10.0,0.0,8.0,6.0,0.0,9.0,3.0,2.0,0.0,0.0,11.0,0.0,9.0,0.0,12.0,15.0,4.0,15.0,21.0,0.0,0.0,6.0,41.0,0.559589,0.638763,0.969485,1.38277
2014-42,0.559589,12.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,19.0,13.0,25.0,0.0,0.0,25.0,0.0,4.0,4.0,8.0,11.0,34.0,0.0,6.0,0.0,0.0,67.0,0.0,0.0,68.0,10.0,10.0,0.0,8.0,6.0,0.0,9.0,3.0,2.0,0.0,0.0,11.0,0.0,9.0,0.0,12.0,15.0,4.0,15.0,21.0,0.0,0.0,6.0,41.0,0.638763,0.76835,0.9667020000000001,1.56376
2014-43,0.638763,12.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,19.0,13.0,25.0,0.0,0.0,25.0,0.0,4.0,4.0,8.0,11.0,34.0,0.0,6.0,0.0,0.0,67.0,0.0,0.0,68.0,10.0,10.0,0.0,8.0,6.0,0.0,9.0,3.0,2.0,0.0,0.0,11.0,0.0,9.0,0.0,12.0,15.0,4.0,15.0,21.0,0.0,0.0,6.0,41.0,0.76835,0.969485,0.746849,4.57035
2014-44,0.76835,12.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,19.0,13.0,25.0,0.0,0.0,25.0,0.0,4.0,4.0,8.0,11.0,34.0,0.0,6.0,0.0,0.0,67.0,0.0,0.0,68.0,10.0,10.0,0.0,8.0,6.0,0.0,9.0,3.0,2.0,0.0,0.0,11.0,0.0,9.0,0.0,12.0,15.0,4.0,15.0,21.0,0.0,0.0,6.0,41.0,0.969485,0.9667020000000001,1.0565,6.88426
2014-45,0.969485,34.0,0.0,39.0,39.0,39.0,6.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,25.0,2.0,0.0,1.0,32.0,3.0,0.0,33.0,5.0,38.0,6.0,11.0,3.0,22.0,0.0,11.0,11.0,9.0,17.0,9.0,34.0,1.0,26.0,0.0,2.0,45.0,15.0,0.0,0.0,11.0,78.0,22.0,0.0,39.0,0.0,13.0,20.0,63.0,77.0,0.0,25.0,0.0,42.0,17.0,17.0,29.0,52.0,20.0,6.0,0.0,0.0,72.0,1.0,0.0,43.0,43.0,11.0,4.0,9.0,39.0,6.0,16.0,11.0,48.0,2.0,4.0,74.0,4.0,20.0,4.0,4.0,28.0,4.0,26.0,21.0,10.0,31.0,6.0,55.0,0.9667020000000001,0.746849,1.38277,5.4304
2014-46,0.9667020000000001,34.0,0.0,39.0,39.0,39.0,6.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,25.0,2.0,0.0,1.0,32.0,3.0,0.0,33.0,5.0,38.0,6.0,11.0,3.0,22.0,0.0,11.0,11.0,9.0,17.0,9.0,34.0,1.0,26.0,0.0,2.0,45.0,15.0,0.0,0.0,11.0,78.0,22.0,0.0,39.0,0.0,13.0,20.0,63.0,77.0,0.0,25.0,0.0,42.0,17.0,17.0,29.0,52.0,20.0,6.0,0.0,0.0,72.0,1.0,0.0,43.0,43.0,11.0,4.0,9.0,39.0,6.0,16.0,11.0,48.0,2.0,4.0,74.0,4.0,20.0,4.0,4.0,28.0,4.0,26.0,21.0,10.0,31.0,6.0,55.0,0.746849,1.0565,1.56376,3.0624700000000002
2014-47,0.746849,34.0,0.0,39.0,39.0,39.0,6.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,25.0,2.0,0.0,1.0,32.0,3.0,0.0,33.0,5.0,38.0,6.0,11.0,3.0,22.0,0.0,11.0,11.0,9.0,17.0,9.0,34.0,1.0,26.0,0.0,2.0,45.0,15.0,0.0,0.0,11.0,78.0,22.0,0.0,39.0,0.0,13.0,20.0,63.0,77.0,0.0,25.0,0.0,42.0,17.0,17.0,29.0,52.0,20.0,6.0,0.0,0.0,72.0,1.0,0.0,43.0,43.0,11.0,4.0,9.0,39.0,6.0,16.0,11.0,48.0,2.0,4.0,74.0,4.0,20.0,4.0,4.0,28.0,4.0,26.0,21.0,10.0,31.0,6.0,55.0,1.0565,1.38277,4.57035,1.8829799999999999
2014-48,1.0565,34.0,0.0,39.0,39.0,39.0,6.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,25.0,2.0,0.0,1.0,32.0,3.0,0.0,33.0,5.0,38.0,6.0,11.0,3.0,22.0,0.0,11.0,11.0,9.0,17.0,9.0,34.0,1.0,26.0,0.0,2.0,45.0,15.0,0.0,0.0,11.0,78.0,22.0,0.0,39.0,0.0,13.0,20.0,63.0,77.0,0.0,25.0,0.0,42.0,17.0,17.0,29.0,52.0,20.0,6.0,0.0,0.0,72.0,1.0,0.0,43.0,43.0,11.0,4.0,9.0,39.0,6.0,16.0,11.0,48.0,2.0,4.0,74.0,4.0,20.0,4.0,4.0,28.0,4.0,26.0,21.0,10.0,31.0,6.0,55.0,1.38277,1.56376,6.88426,2.04403
2014-49,1.38277,34.0,0.0,39.0,39.0,39.0,6.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,25.0,2.0,0.0,1.0,32.0,3.0,0.0,33.0,5.0,38.0,6.0,11.0,3.0,22.0,0.0,11.0,11.0,9.0,17.0,9.0,34.0,1.0,26.0,0.0,2.0,45.0,15.0,0.0,0.0,11.0,78.0,22.0,0.0,39.0,0.0,13.0,20.0,63.0,77.0,0.0,25.0,0.0,42.0,17.0,17.0,29.0,52.0,20.0,6.0,0.0,0.0,72.0,1.0,0.0,43.0,43.0,11.0,4.0,9.0,39.0,6.0,16.0,11.0,48.0,2.0,4.0,74.0,4.0,20.0,4.0,4.0,28.0,4.0,26.0,21.0,10.0,31.0,6.0,55.0,1.56376,4.57035,5.4304,1.85737
2014-50,1.56376,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,4.57035,6.88426,3.0624700000000002,1.95052
2014-51,4.57035,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,6.88426,5.4304,1.8829799999999999,1.52505
2014-52,6.88426,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,5.4304,3.0624700000000002,2.04403,1.5884200000000002
2015-01,5.4304,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,3.0624700000000002,1.8829799999999999,1.85737,1.5605799999999999
2015-02,3.0624700000000002,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.8829799999999999,2.04403,1.95052,1.2911
2015-03,1.8829799999999999,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,2.04403,1.85737,1.52505,0.875182
2015-04,2.04403,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.85737,1.95052,1.5884200000000002,0.316623
2015-05,1.85737,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.95052,1.52505,1.5605799999999999,0.713371
2015-06,1.95052,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.52505,1.5884200000000002,1.2911,0.594354
2015-07,1.52505,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.5884200000000002,1.5605799999999999,0.875182,0.410984
2015-08,1.5884200000000002,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.5605799999999999,1.2911,0.316623,0.564175
2015-09,1.5605799999999999,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,1.2911,0.875182,0.713371,0.199927
2015-10,1.2911,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,0.875182,0.316623,0.594354,0.29917699999999997
2015-11,0.875182,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,0.316623,0.713371,0.410984,0.22566999999999998
2015-12,0.316623,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0,0.713371,0.594354,0.564175,0.150319
