date,georgia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2017-04,4.178719999999998,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.72879
2017-05,4.72879,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,5.08384
2017-06,5.08384,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,6.11265
2017-07,6.11265,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,5.99941
2017-08,5.99941,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.57355
2017-09,4.57355,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.4781
2017-10,4.4781,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.72268
2017-11,4.72268,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,5.21483
2017-12,5.21483,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.19851
2017-13,4.19851,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,2.9016
2017-14,2.9016,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,0.0,6.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,17.0,48.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,11.0,4.0,8.0,40.0,0.0,0.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,68.0,2.0,1.0,8.0,19.0,5.0,4.0,0.0,5.0,0.0,3.0,9.0,2.0,1.0,1.0,5.0,0.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,74.0,2.29336
2017-15,2.29336,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,0.0,6.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,17.0,48.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,11.0,4.0,8.0,40.0,0.0,0.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,68.0,2.0,1.0,8.0,19.0,5.0,4.0,0.0,5.0,0.0,3.0,9.0,2.0,1.0,1.0,5.0,0.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,74.0,1.98045
2017-16,1.98045,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,0.0,6.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,17.0,48.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,11.0,4.0,8.0,40.0,0.0,0.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,68.0,2.0,1.0,8.0,19.0,5.0,4.0,0.0,5.0,0.0,3.0,9.0,2.0,1.0,1.0,5.0,0.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,74.0,1.68891
2017-17,1.68891,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,0.0,6.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,17.0,48.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,11.0,4.0,8.0,40.0,0.0,0.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,68.0,2.0,1.0,8.0,19.0,5.0,4.0,0.0,5.0,0.0,3.0,9.0,2.0,1.0,1.0,5.0,0.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,74.0,1.7497900000000002
2017-18,1.7497900000000002,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,0.0,6.0,0.0,1.0,31.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,17.0,48.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,11.0,4.0,8.0,40.0,0.0,0.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,68.0,2.0,1.0,8.0,19.0,5.0,4.0,0.0,5.0,0.0,3.0,9.0,2.0,1.0,1.0,5.0,0.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,74.0,1.68077
2017-19,1.68077,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,32.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,21.0,57.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,46.0,10.0,0.0,3.0,0.0,7.0,2.0,2.0,27.0,0.0,0.0,11.0,0.0,6.0,1.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,4.0,10.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,29.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,33.0,1.57397
2017-20,1.57397,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,32.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,21.0,57.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,46.0,10.0,0.0,3.0,0.0,7.0,2.0,2.0,27.0,0.0,0.0,11.0,0.0,6.0,1.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,4.0,10.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,29.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,33.0,1.61768
2017-21,1.61768,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,32.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,21.0,57.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,46.0,10.0,0.0,3.0,0.0,7.0,2.0,2.0,27.0,0.0,0.0,11.0,0.0,6.0,1.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,4.0,10.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,29.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,33.0,1.24511
2017-22,1.24511,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,32.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,21.0,57.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,46.0,10.0,0.0,3.0,0.0,7.0,2.0,2.0,27.0,0.0,0.0,11.0,0.0,6.0,1.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,4.0,10.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,29.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,33.0,1.09005
2017-23,1.09005,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0,1.10279
2017-24,1.10279,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0,0.9460139999999999
2017-25,0.9460139999999999,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0,0.941247
2017-26,0.941247,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0,1.04752
2017-27,1.04752,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0,0.846628
2017-28,0.846628,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0,0.776035
2017-29,0.776035,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0,0.850146
2017-30,0.850146,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0,0.857914
2017-31,0.857914,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0,1.10991
2017-32,1.10991,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0,1.4203299999999999
2017-33,1.4203299999999999,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0,1.5142200000000001
2017-34,1.5142200000000001,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0,1.59246
2017-35,1.59246,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0,1.64075
2017-36,1.64075,14.0,8.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,6.0,1.0,8.0,1.0,2.0,0.0,2.0,16.0,61.0,3.0,15.0,6.0,45.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,40.0,13.0,0.0,5.0,0.0,10.0,8.0,6.0,48.0,10.0,0.0,10.0,1.0,10.0,2.0,11.0,6.0,3.0,36.0,4.0,0.0,0.0,0.0,70.0,5.0,0.0,10.0,16.0,2.0,9.0,2.0,5.0,2.0,2.0,15.0,5.0,3.0,1.0,4.0,0.0,46.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,2.0,2.0,66.0,1.6946599999999998
