date,new_jersey_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,nj flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu in nj,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-50,2.25696,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.31837,4.33593,3.62311,3.53148
2014-51,3.31837,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,4.33593,3.75445,3.3428699999999996,3.8961
2014-52,4.33593,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.75445,3.62311,4.97434,3.03839
2015-01,3.75445,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.62311,3.3428699999999996,4.80625,4.0146
2015-02,3.62311,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.3428699999999996,4.97434,3.53148,2.53917
2015-03,3.3428699999999996,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,4.97434,4.80625,3.8961,2.24284
2015-04,4.97434,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,4.80625,3.53148,3.03839,2.88725
2015-05,4.80625,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.53148,3.8961,4.0146,2.44113
2015-06,3.53148,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.8961,3.03839,2.53917,1.87555
2015-07,3.8961,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,3.03839,4.0146,2.24284,1.57618
2015-08,3.03839,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,4.0146,2.53917,2.88725,1.60819
2015-09,4.0146,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,2.53917,2.24284,2.44113,1.8738
2015-10,2.53917,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,2.24284,2.88725,1.87555,1.6005
2015-11,2.24284,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,2.88725,2.44113,1.57618,1.60158
2015-12,2.88725,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,2.44113,1.87555,1.60819,1.35915
2015-13,2.44113,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,1.87555,1.57618,1.8738,1.26336
2015-14,1.87555,9.0,0.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,24.0,0.0,0.0,0.0,4.0,49.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,15.0,35.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,38.0,8.0,0.0,5.0,0.0,10.0,20.0,10.0,0.0,0.0,16.0,32.0,1.0,0.0,54.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,66.0,0.0,6.0,14.0,2.0,4.0,0.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,11.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,66.0,1.57618,1.60819,1.6005,1.46145
2015-15,1.57618,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,21.0,44.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,54.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,62.0,0.0,6.0,22.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,31.0,11.0,16.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,55.0,1.60819,1.8738,1.60158,1.2060799999999998
2015-16,1.60819,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,21.0,44.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,54.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,62.0,0.0,6.0,22.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,31.0,11.0,16.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,55.0,1.8738,1.6005,1.35915,1.62835
2015-17,1.8738,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,21.0,44.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,54.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,62.0,0.0,6.0,22.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,31.0,11.0,16.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,55.0,1.6005,1.60158,1.26336,1.60348
2015-18,1.6005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,21.0,44.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,54.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,62.0,0.0,6.0,22.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,31.0,11.0,16.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,55.0,1.60158,1.35915,1.46145,1.56856
2015-19,1.60158,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,42.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,27.0,38.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.35915,1.26336,1.2060799999999998,1.21354
2015-20,1.35915,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,42.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,27.0,38.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.26336,1.46145,1.62835,1.50991
2015-21,1.26336,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,42.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,27.0,38.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.46145,1.2060799999999998,1.60348,1.3603299999999998
2015-22,1.46145,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,42.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,27.0,38.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.2060799999999998,1.62835,1.56856,1.16115
2015-23,1.2060799999999998,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,42.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,27.0,38.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.62835,1.60348,1.21354,1.15761
2015-24,1.62835,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,36.0,0.0,0.0,0.0,2.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,15.0,35.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,45.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,60.0,0.0,2.0,18.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,13.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,0.0,46.0,1.60348,1.56856,1.50991,1.50245
2015-25,1.60348,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,36.0,0.0,0.0,0.0,2.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,15.0,35.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,45.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,60.0,0.0,2.0,18.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,13.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,0.0,46.0,1.56856,1.21354,1.3603299999999998,1.19066
2015-26,1.56856,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,36.0,0.0,0.0,0.0,2.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,15.0,35.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,45.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,60.0,0.0,2.0,18.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,13.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,0.0,46.0,1.21354,1.50991,1.16115,1.17442
2015-27,1.21354,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,36.0,0.0,0.0,0.0,2.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,15.0,35.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,45.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,60.0,0.0,2.0,18.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,13.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,0.0,46.0,1.50991,1.3603299999999998,1.15761,0.5553739999999999
2015-28,1.50991,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,15.0,41.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,66.0,2.0,2.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,1.3603299999999998,1.16115,1.50245,0.867137
2015-29,1.3603299999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,15.0,41.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,66.0,2.0,2.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,1.16115,1.15761,1.19066,1.28706
