date,nevada_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2017-10,1.07925,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.2278799999999999,0.9724219999999999,0.914431,0.915543
2017-11,1.2278799999999999,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,0.9724219999999999,0.8952600000000001,0.754254,0.823752
2017-12,0.9724219999999999,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,0.8952600000000001,0.914431,0.7713220000000001,0.286427
2017-13,0.8952600000000001,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,0.914431,0.754254,0.716424,0.741243
2017-14,0.914431,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,31.0,16.0,0.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,15.0,8.0,0.0,19.0,5.0,16.0,25.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,17.0,0.0,10.0,10.0,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,23.0,11.0,0.0,22.0,17.0,9.0,0.0,13.0,0.0,0.0,11.0,11.0,56.0,2.0,4.0,0.0,17.0,11.0,23.0,23.0,0.0,90.0,0.0,0.0,11.0,52.0,0.754254,0.7713220000000001,0.915543,0.789554
2017-15,0.754254,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,31.0,16.0,0.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,15.0,8.0,0.0,19.0,5.0,16.0,25.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,17.0,0.0,10.0,10.0,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,23.0,11.0,0.0,22.0,17.0,9.0,0.0,13.0,0.0,0.0,11.0,11.0,56.0,2.0,4.0,0.0,17.0,11.0,23.0,23.0,0.0,90.0,0.0,0.0,11.0,52.0,0.7713220000000001,0.716424,0.823752,0.586159
2017-16,0.7713220000000001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,31.0,16.0,0.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,15.0,8.0,0.0,19.0,5.0,16.0,25.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,17.0,0.0,10.0,10.0,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,23.0,11.0,0.0,22.0,17.0,9.0,0.0,13.0,0.0,0.0,11.0,11.0,56.0,2.0,4.0,0.0,17.0,11.0,23.0,23.0,0.0,90.0,0.0,0.0,11.0,52.0,0.716424,0.915543,0.286427,0.665388
2017-17,0.716424,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,31.0,16.0,0.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,15.0,8.0,0.0,19.0,5.0,16.0,25.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,17.0,0.0,10.0,10.0,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,23.0,11.0,0.0,22.0,17.0,9.0,0.0,13.0,0.0,0.0,11.0,11.0,56.0,2.0,4.0,0.0,17.0,11.0,23.0,23.0,0.0,90.0,0.0,0.0,11.0,52.0,0.915543,0.823752,0.741243,0.536596
2017-18,0.915543,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,31.0,16.0,0.0,0.0,0.0,38.0,5.0,3.0,0.0,0.0,15.0,8.0,0.0,19.0,5.0,16.0,25.0,0.0,0.0,0.0,11.0,11.0,16.0,0.0,36.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,0.0,17.0,0.0,10.0,10.0,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,23.0,11.0,0.0,22.0,17.0,9.0,0.0,13.0,0.0,0.0,11.0,11.0,56.0,2.0,4.0,0.0,17.0,11.0,23.0,23.0,0.0,90.0,0.0,0.0,11.0,52.0,0.823752,0.286427,0.789554,0.35474
2017-19,0.823752,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,16.0,0.0,0.0,0.0,38.0,2.0,3.0,0.0,0.0,15.0,6.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,45.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,7.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.0,3.0,5.0,12.0,12.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,31.0,0.286427,0.741243,0.586159,0.45966
2017-20,0.286427,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,16.0,0.0,0.0,0.0,38.0,2.0,3.0,0.0,0.0,15.0,6.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,45.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,7.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.0,3.0,5.0,12.0,12.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,31.0,0.741243,0.789554,0.665388,0.31255700000000003
2017-21,0.741243,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,16.0,0.0,0.0,0.0,38.0,2.0,3.0,0.0,0.0,15.0,6.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,45.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,7.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.0,3.0,5.0,12.0,12.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,31.0,0.789554,0.586159,0.536596,0.25656100000000004
2017-22,0.789554,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,16.0,0.0,0.0,0.0,38.0,2.0,3.0,0.0,0.0,15.0,6.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,45.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,7.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,0.0,3.0,5.0,12.0,12.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,31.0,0.586159,0.665388,0.35474,0.06534119999999999
2017-23,0.586159,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0,0.665388,0.536596,0.45966,0.33324899999999996
2017-24,0.665388,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0,0.536596,0.35474,0.31255700000000003,0.336302
2017-25,0.536596,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0,0.35474,0.45966,0.25656100000000004,0.306231
2017-26,0.35474,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0,0.45966,0.31255700000000003,0.06534119999999999,0.28345
2017-27,0.45966,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0,0.31255700000000003,0.25656100000000004,0.33324899999999996,0.456991
2017-28,0.31255700000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0,0.25656100000000004,0.06534119999999999,0.336302,0.46396099999999996
2017-29,0.25656100000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0,0.06534119999999999,0.33324899999999996,0.306231,0.458743
2017-30,0.06534119999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0,0.33324899999999996,0.336302,0.28345,0.388979
2017-31,0.33324899999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0,0.336302,0.306231,0.456991,0.469092
2017-32,0.336302,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0,0.306231,0.28345,0.46396099999999996,0.673618
2017-33,0.306231,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0,0.28345,0.456991,0.458743,0.651595
2017-34,0.28345,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0,0.456991,0.46396099999999996,0.388979,0.763787
2017-35,0.456991,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0,0.46396099999999996,0.458743,0.469092,0.6147130000000001
2017-36,0.46396099999999996,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0,0.458743,0.388979,0.673618,0.9414399999999999
2017-37,0.458743,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0,0.388979,0.469092,0.651595,1.04433
2017-38,0.388979,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0,0.469092,0.673618,0.763787,0.932615
2017-39,0.469092,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0,0.673618,0.651595,0.6147130000000001,1.27606
2017-40,0.673618,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0,0.651595,0.763787,0.9414399999999999,1.1590799999999999
2017-41,0.651595,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0,0.763787,0.6147130000000001,1.04433,1.43369
