date,ohio_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,flu ohio,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu in ohio,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-30,0.383359,8.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,5.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,13.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,13.0,0.0,41.0,41.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,41.0,0.0,0.0,11.0,0.0,11.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,12.0,3.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,18.0,18.0,21.0,12.0,12.0,6.0,0.0,0.0,3.0,51.0,0.546875,0.361847,0.5163270000000001,0.288462
2015-31,0.546875,8.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,5.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,13.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,13.0,0.0,41.0,41.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,41.0,0.0,0.0,11.0,0.0,11.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,12.0,3.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,18.0,18.0,21.0,12.0,12.0,6.0,0.0,0.0,3.0,51.0,0.361847,0.42615699999999995,0.442478,0.533826
2015-32,0.361847,15.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,27.0,23.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,16.0,7.0,7.0,0.0,8.0,0.0,16.0,0.0,71.0,0.0,11.0,0.0,29.0,0.0,0.0,4.0,8.0,8.0,4.0,19.0,35.0,0.0,0.0,4.0,0.0,6.0,6.0,19.0,48.0,19.0,19.0,30.0,0.0,16.0,4.0,3.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,11.0,14.0,19.0,0.0,11.0,6.0,0.0,6.0,0.0,78.0,0.42615699999999995,0.5163270000000001,0.41482299999999994,0.57026
2015-33,0.42615699999999995,15.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,27.0,23.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,16.0,7.0,7.0,0.0,8.0,0.0,16.0,0.0,71.0,0.0,11.0,0.0,29.0,0.0,0.0,4.0,8.0,8.0,4.0,19.0,35.0,0.0,0.0,4.0,0.0,6.0,6.0,19.0,48.0,19.0,19.0,30.0,0.0,16.0,4.0,3.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,11.0,14.0,19.0,0.0,11.0,6.0,0.0,6.0,0.0,78.0,0.5163270000000001,0.442478,0.417633,0.54476
2015-34,0.5163270000000001,15.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,27.0,23.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,16.0,7.0,7.0,0.0,8.0,0.0,16.0,0.0,71.0,0.0,11.0,0.0,29.0,0.0,0.0,4.0,8.0,8.0,4.0,19.0,35.0,0.0,0.0,4.0,0.0,6.0,6.0,19.0,48.0,19.0,19.0,30.0,0.0,16.0,4.0,3.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,11.0,14.0,19.0,0.0,11.0,6.0,0.0,6.0,0.0,78.0,0.442478,0.41482299999999994,0.288462,0.650656
2015-35,0.442478,15.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,27.0,23.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,16.0,7.0,7.0,0.0,8.0,0.0,16.0,0.0,71.0,0.0,11.0,0.0,29.0,0.0,0.0,4.0,8.0,8.0,4.0,19.0,35.0,0.0,0.0,4.0,0.0,6.0,6.0,19.0,48.0,19.0,19.0,30.0,0.0,16.0,4.0,3.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,11.0,14.0,19.0,0.0,11.0,6.0,0.0,6.0,0.0,78.0,0.41482299999999994,0.417633,0.533826,0.572453
2015-36,0.41482299999999994,15.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,27.0,23.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,16.0,7.0,7.0,0.0,8.0,0.0,16.0,0.0,71.0,0.0,11.0,0.0,29.0,0.0,0.0,4.0,8.0,8.0,4.0,19.0,35.0,0.0,0.0,4.0,0.0,6.0,6.0,19.0,48.0,19.0,19.0,30.0,0.0,16.0,4.0,3.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,11.0,14.0,19.0,0.0,11.0,6.0,0.0,6.0,0.0,78.0,0.417633,0.288462,0.57026,0.589923
2015-37,0.417633,28.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,17.0,30.0,0.0,0.0,10.0,0.0,0.0,3.0,12.0,31.0,1.0,9.0,0.0,15.0,15.0,0.0,0.0,51.0,0.0,10.0,0.0,62.0,0.0,0.0,6.0,6.0,19.0,7.0,28.0,33.0,10.0,0.0,4.0,0.0,22.0,15.0,18.0,36.0,18.0,18.0,22.0,0.0,41.0,7.0,7.0,23.0,5.0,4.0,2.0,2.0,10.0,0.0,58.0,1.0,0.0,1.0,10.0,0.0,16.0,0.0,18.0,3.0,0.0,6.0,10.0,0.0,8.0,0.0,5.0,15.0,36.0,51.0,10.0,15.0,5.0,0.0,8.0,0.0,52.0,0.288462,0.533826,0.54476,0.736329
2015-38,0.288462,28.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,17.0,30.0,0.0,0.0,10.0,0.0,0.0,3.0,12.0,31.0,1.0,9.0,0.0,15.0,15.0,0.0,0.0,51.0,0.0,10.0,0.0,62.0,0.0,0.0,6.0,6.0,19.0,7.0,28.0,33.0,10.0,0.0,4.0,0.0,22.0,15.0,18.0,36.0,18.0,18.0,22.0,0.0,41.0,7.0,7.0,23.0,5.0,4.0,2.0,2.0,10.0,0.0,58.0,1.0,0.0,1.0,10.0,0.0,16.0,0.0,18.0,3.0,0.0,6.0,10.0,0.0,8.0,0.0,5.0,15.0,36.0,51.0,10.0,15.0,5.0,0.0,8.0,0.0,52.0,0.533826,0.57026,0.650656,0.959362
2015-39,0.533826,28.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,17.0,30.0,0.0,0.0,10.0,0.0,0.0,3.0,12.0,31.0,1.0,9.0,0.0,15.0,15.0,0.0,0.0,51.0,0.0,10.0,0.0,62.0,0.0,0.0,6.0,6.0,19.0,7.0,28.0,33.0,10.0,0.0,4.0,0.0,22.0,15.0,18.0,36.0,18.0,18.0,22.0,0.0,41.0,7.0,7.0,23.0,5.0,4.0,2.0,2.0,10.0,0.0,58.0,1.0,0.0,1.0,10.0,0.0,16.0,0.0,18.0,3.0,0.0,6.0,10.0,0.0,8.0,0.0,5.0,15.0,36.0,51.0,10.0,15.0,5.0,0.0,8.0,0.0,52.0,0.57026,0.54476,0.572453,0.645642
2015-40,0.57026,28.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,65.0,17.0,30.0,0.0,0.0,10.0,0.0,0.0,3.0,12.0,31.0,1.0,9.0,0.0,15.0,15.0,0.0,0.0,51.0,0.0,10.0,0.0,62.0,0.0,0.0,6.0,6.0,19.0,7.0,28.0,33.0,10.0,0.0,4.0,0.0,22.0,15.0,18.0,36.0,18.0,18.0,22.0,0.0,41.0,7.0,7.0,23.0,5.0,4.0,2.0,2.0,10.0,0.0,58.0,1.0,0.0,1.0,10.0,0.0,16.0,0.0,18.0,3.0,0.0,6.0,10.0,0.0,8.0,0.0,5.0,15.0,36.0,51.0,10.0,15.0,5.0,0.0,8.0,0.0,52.0,0.54476,0.650656,0.589923,0.7687430000000001
2015-41,0.54476,18.0,17.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,72.0,27.0,23.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,16.0,4.0,7.0,0.0,20.0,8.0,0.0,16.0,11.0,5.0,5.0,0.0,35.0,0.0,0.0,4.0,8.0,8.0,8.0,21.0,37.0,11.0,5.0,0.0,0.0,10.0,8.0,19.0,19.0,0.0,19.0,22.0,0.0,29.0,8.0,6.0,19.0,1.0,2.0,0.0,0.0,10.0,0.0,65.0,0.0,0.0,2.0,22.0,0.0,14.0,0.0,11.0,0.0,3.0,8.0,6.0,0.0,9.0,3.0,5.0,11.0,24.0,27.0,22.0,11.0,11.0,5.0,3.0,0.0,70.0,0.650656,0.572453,0.736329,0.622169
2015-42,0.650656,18.0,17.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,72.0,27.0,23.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,16.0,4.0,7.0,0.0,20.0,8.0,0.0,16.0,11.0,5.0,5.0,0.0,35.0,0.0,0.0,4.0,8.0,8.0,8.0,21.0,37.0,11.0,5.0,0.0,0.0,10.0,8.0,19.0,19.0,0.0,19.0,22.0,0.0,29.0,8.0,6.0,19.0,1.0,2.0,0.0,0.0,10.0,0.0,65.0,0.0,0.0,2.0,22.0,0.0,14.0,0.0,11.0,0.0,3.0,8.0,6.0,0.0,9.0,3.0,5.0,11.0,24.0,27.0,22.0,11.0,11.0,5.0,3.0,0.0,70.0,0.572453,0.589923,0.959362,0.904533
2015-43,0.572453,18.0,17.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,72.0,27.0,23.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,16.0,4.0,7.0,0.0,20.0,8.0,0.0,16.0,11.0,5.0,5.0,0.0,35.0,0.0,0.0,4.0,8.0,8.0,8.0,21.0,37.0,11.0,5.0,0.0,0.0,10.0,8.0,19.0,19.0,0.0,19.0,22.0,0.0,29.0,8.0,6.0,19.0,1.0,2.0,0.0,0.0,10.0,0.0,65.0,0.0,0.0,2.0,22.0,0.0,14.0,0.0,11.0,0.0,3.0,8.0,6.0,0.0,9.0,3.0,5.0,11.0,24.0,27.0,22.0,11.0,11.0,5.0,3.0,0.0,70.0,0.589923,0.736329,0.645642,0.722748
2015-44,0.589923,18.0,17.0,34.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,72.0,27.0,23.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,16.0,4.0,7.0,0.0,20.0,8.0,0.0,16.0,11.0,5.0,5.0,0.0,35.0,0.0,0.0,4.0,8.0,8.0,8.0,21.0,37.0,11.0,5.0,0.0,0.0,10.0,8.0,19.0,19.0,0.0,19.0,22.0,0.0,29.0,8.0,6.0,19.0,1.0,2.0,0.0,0.0,10.0,0.0,65.0,0.0,0.0,2.0,22.0,0.0,14.0,0.0,11.0,0.0,3.0,8.0,6.0,0.0,9.0,3.0,5.0,11.0,24.0,27.0,22.0,11.0,11.0,5.0,3.0,0.0,70.0,0.736329,0.959362,0.7687430000000001,0.9752639999999999
2015-45,0.736329,18.0,17.0,17.0,34.0,0.0,15.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,31.0,53.0,4.0,0.0,14.0,1.0,0.0,5.0,14.0,13.0,2.0,14.0,0.0,8.0,8.0,8.0,16.0,63.0,11.0,0.0,0.0,12.0,0.0,0.0,16.0,8.0,10.0,8.0,10.0,47.0,5.0,0.0,0.0,4.0,15.0,10.0,0.0,56.0,0.0,0.0,21.0,0.0,19.0,10.0,9.0,33.0,2.0,1.0,13.0,0.0,28.0,3.0,74.0,1.0,0.0,2.0,5.0,0.0,11.0,0.0,21.0,3.0,5.0,17.0,7.0,3.0,27.0,6.0,0.0,32.0,27.0,35.0,5.0,11.0,8.0,0.0,3.0,0.0,87.0,0.959362,0.645642,0.622169,0.925092
2015-46,0.959362,18.0,17.0,17.0,34.0,0.0,15.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,31.0,53.0,4.0,0.0,14.0,1.0,0.0,5.0,14.0,13.0,2.0,14.0,0.0,8.0,8.0,8.0,16.0,63.0,11.0,0.0,0.0,12.0,0.0,0.0,16.0,8.0,10.0,8.0,10.0,47.0,5.0,0.0,0.0,4.0,15.0,10.0,0.0,56.0,0.0,0.0,21.0,0.0,19.0,10.0,9.0,33.0,2.0,1.0,13.0,0.0,28.0,3.0,74.0,1.0,0.0,2.0,5.0,0.0,11.0,0.0,21.0,3.0,5.0,17.0,7.0,3.0,27.0,6.0,0.0,32.0,27.0,35.0,5.0,11.0,8.0,0.0,3.0,0.0,87.0,0.645642,0.7687430000000001,0.904533,0.8330120000000001
2015-47,0.645642,18.0,17.0,17.0,34.0,0.0,15.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,31.0,53.0,4.0,0.0,14.0,1.0,0.0,5.0,14.0,13.0,2.0,14.0,0.0,8.0,8.0,8.0,16.0,63.0,11.0,0.0,0.0,12.0,0.0,0.0,16.0,8.0,10.0,8.0,10.0,47.0,5.0,0.0,0.0,4.0,15.0,10.0,0.0,56.0,0.0,0.0,21.0,0.0,19.0,10.0,9.0,33.0,2.0,1.0,13.0,0.0,28.0,3.0,74.0,1.0,0.0,2.0,5.0,0.0,11.0,0.0,21.0,3.0,5.0,17.0,7.0,3.0,27.0,6.0,0.0,32.0,27.0,35.0,5.0,11.0,8.0,0.0,3.0,0.0,87.0,0.7687430000000001,0.622169,0.722748,0.893183
2015-48,0.7687430000000001,18.0,17.0,17.0,34.0,0.0,15.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,31.0,53.0,4.0,0.0,14.0,1.0,0.0,5.0,14.0,13.0,2.0,14.0,0.0,8.0,8.0,8.0,16.0,63.0,11.0,0.0,0.0,12.0,0.0,0.0,16.0,8.0,10.0,8.0,10.0,47.0,5.0,0.0,0.0,4.0,15.0,10.0,0.0,56.0,0.0,0.0,21.0,0.0,19.0,10.0,9.0,33.0,2.0,1.0,13.0,0.0,28.0,3.0,74.0,1.0,0.0,2.0,5.0,0.0,11.0,0.0,21.0,3.0,5.0,17.0,7.0,3.0,27.0,6.0,0.0,32.0,27.0,35.0,5.0,11.0,8.0,0.0,3.0,0.0,87.0,0.622169,0.904533,0.9752639999999999,0.734548
2015-49,0.622169,18.0,17.0,17.0,34.0,0.0,15.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,31.0,53.0,4.0,0.0,14.0,1.0,0.0,5.0,14.0,13.0,2.0,14.0,0.0,8.0,8.0,8.0,16.0,63.0,11.0,0.0,0.0,12.0,0.0,0.0,16.0,8.0,10.0,8.0,10.0,47.0,5.0,0.0,0.0,4.0,15.0,10.0,0.0,56.0,0.0,0.0,21.0,0.0,19.0,10.0,9.0,33.0,2.0,1.0,13.0,0.0,28.0,3.0,74.0,1.0,0.0,2.0,5.0,0.0,11.0,0.0,21.0,3.0,5.0,17.0,7.0,3.0,27.0,6.0,0.0,32.0,27.0,35.0,5.0,11.0,8.0,0.0,3.0,0.0,87.0,0.904533,0.722748,0.925092,0.841751
2015-50,0.904533,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.722748,0.9752639999999999,0.8330120000000001,0.874179
2015-51,0.722748,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.9752639999999999,0.925092,0.893183,1.0973600000000001
2015-52,0.9752639999999999,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.925092,0.8330120000000001,0.734548,1.44145
2015-53,0.925092,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.8330120000000001,0.893183,0.841751,1.67182
2016-01,0.8330120000000001,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.893183,0.734548,0.874179,1.6564900000000002
2016-02,0.893183,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.734548,0.841751,1.0973600000000001,2.44448
2016-03,0.734548,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.841751,0.874179,1.44145,1.78285
2016-04,0.841751,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,0.874179,1.0973600000000001,1.67182,1.82237
2016-05,0.874179,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.0973600000000001,1.44145,1.6564900000000002,1.4758799999999999
2016-06,1.0973600000000001,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.44145,1.67182,2.44448,1.14891
2016-07,1.44145,12.0,12.0,12.0,12.0,0.0,20.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,13.0,6.0,0.0,0.0,10.0,0.0,0.0,4.0,9.0,9.0,2.0,5.0,0.0,8.0,0.0,0.0,11.0,54.0,8.0,11.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,6.0,23.0,36.0,4.0,0.0,3.0,0.0,8.0,14.0,13.0,33.0,14.0,20.0,15.0,3.0,43.0,14.0,1.0,20.0,3.0,6.0,0.0,2.0,9.0,2.0,63.0,0.0,0.0,2.0,8.0,6.0,10.0,4.0,6.0,0.0,0.0,11.0,6.0,0.0,10.0,0.0,10.0,23.0,13.0,23.0,8.0,17.0,6.0,0.0,2.0,0.0,59.0,1.67182,1.6564900000000002,1.78285,0.880677
