date,west_virginia_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,medicine for flu,flu treatments,cold vs flu,dog flu,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,what is flu a,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu a and b,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2015-17,1.15489,7.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.39819
2015-18,1.39819,7.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.26234
2015-19,1.26234,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.7493350000000001
2015-20,0.7493350000000001,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.6171270000000001
2015-21,0.6171270000000001,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.7369
2015-22,0.7369,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.753721
2015-23,0.753721,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4593060000000001
2015-24,0.4593060000000001,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5618479999999999
2015-25,0.5618479999999999,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.340301
2015-26,0.340301,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4726
2015-27,0.4726,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.28331100000000004
2015-28,0.28331100000000004,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,19.0,0.35437199999999996
2015-29,0.35437199999999996,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,19.0,0.320241
2015-30,0.320241,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,19.0,0.318701
2015-31,0.318701,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,19.0,0.356224
2015-32,0.356224,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,17.0,8.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.273895
2015-33,0.273895,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,17.0,8.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.351419
2015-34,0.351419,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,17.0,8.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.518533
2015-35,0.518533,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,17.0,8.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.677201
2015-36,0.677201,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,17.0,8.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.614425
2015-37,0.614425,20.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,19.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,20.0,0.0,25.0,0.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,41.0,16.0,0.0,0.0,13.0,13.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.656374
2015-38,0.656374,20.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,19.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,20.0,0.0,25.0,0.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,41.0,16.0,0.0,0.0,13.0,13.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.766479
2015-39,0.766479,20.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,19.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,20.0,0.0,25.0,0.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,41.0,16.0,0.0,0.0,13.0,13.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,0.7714310000000001
2015-40,0.7714310000000001,20.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,10.0,0.0,19.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,20.0,0.0,25.0,0.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,41.0,16.0,0.0,0.0,13.0,13.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,18.0,1.0255299999999998
2015-41,1.0255299999999998,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,0.0,0.0,0.0,79.0,0.0,5.0,0.0,0.0,10.0,11.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,17.0,0.0,17.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,17.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,17.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,36.0,0.978325
2015-42,0.978325,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,0.0,0.0,0.0,79.0,0.0,5.0,0.0,0.0,10.0,11.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,17.0,0.0,17.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,17.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,17.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,36.0,1.31689
2015-43,1.31689,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,0.0,0.0,0.0,79.0,0.0,5.0,0.0,0.0,10.0,11.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,17.0,0.0,17.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,17.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,17.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,36.0,1.07118
2015-44,1.07118,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,0.0,0.0,0.0,79.0,0.0,5.0,0.0,0.0,10.0,11.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,17.0,0.0,17.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,17.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,17.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,36.0,1.41249
2015-45,1.41249,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,1.0,11.0,10.0,0.0,18.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,13.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,15.0,30.0,0.0,24.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,37.0,1.4461700000000002
2015-46,1.4461700000000002,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,1.0,11.0,10.0,0.0,18.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,13.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,15.0,30.0,0.0,24.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,37.0,1.01986
2015-47,1.01986,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,1.0,11.0,10.0,0.0,18.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,13.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,15.0,30.0,0.0,24.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,37.0,1.24273
2015-48,1.24273,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,1.0,11.0,10.0,0.0,18.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,13.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,31.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,15.0,30.0,0.0,24.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,37.0,1.3086799999999998
