date,texas_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2011-21,1.18284,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,1.4721899999999999
2011-22,1.4721899999999999,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,1.0381
2011-23,1.0381,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0,1.2039799999999998
2011-24,1.2039799999999998,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0,1.09499
2011-25,1.09499,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0,1.44139
2011-26,1.44139,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0,1.0991600000000001
2011-27,1.0991600000000001,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0,1.11008
2011-28,1.11008,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0,0.794791
2011-29,0.794791,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0,0.9279149999999999
2011-30,0.9279149999999999,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0,0.947032
2011-31,0.947032,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0,0.820541
2011-32,0.820541,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0,0.965857
2011-33,0.965857,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0,1.01165
2011-34,1.01165,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0,1.43408
2011-35,1.43408,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0,1.7298099999999998
2011-36,1.7298099999999998,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0,1.6581099999999998
2011-37,1.6581099999999998,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0,1.60235
2011-38,1.60235,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0,1.4147
2011-39,1.4147,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0,1.8671200000000001
2011-40,1.8671200000000001,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0,1.67872
2011-41,1.67872,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0,2.03903
2011-42,2.03903,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0,2.0272099999999997
2011-43,2.0272099999999997,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0,1.87592
2011-44,1.87592,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0,2.08825
2011-45,2.08825,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0,2.17252
2011-46,2.17252,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0,2.21466
2011-47,2.21466,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0,2.01649
2011-48,2.01649,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0,1.89337
2011-49,1.89337,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0,2.0866700000000002
2011-50,2.0866700000000002,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0,2.27904
2011-51,2.27904,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0,2.32308
2011-52,2.32308,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0,1.97471
2012-01,1.97471,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0,2.1558
